asset_id;original_carbon_footprint;refurb_carbon_cost;avoided_new_manufacturing_emissions;materials_recovered_kg;landfill_diversion_kg;circular_economy_value
AST003672;1228.7;140.6;228.9;9;12.75;0
AST003673;246.5;28.4;205.4;11.18;7.2;251.18
AST003674;276.5;38.5;214.8;3.25;2.25;230.41
AST003675;303.9;20.3;228.7;3.77;2.25;443.39
AST003676;213;28.6;169.2;6.39;4.5;173.16
AST003677;162.4;10.1;123.4;0.66;0.45;95.61
AST003678;276.9;29.4;214.3;3.22;2.25;326.54
AST003679;287.5;34.8;227.6;4.06;2.25;86.25
AST003680;182.5;21;145.6;6.37;4.5;129.33
AST003681;1160.5;79.2;968.2;25.21;13.5;348.15
AST003682;274.7;19.8;230.7;3.73;2.25;398.62
AST003683;1175;63.5;997.9;23.97;13.5;1505.14
AST003685;260.9;37.7;219.1;12.24;7.2;238.18
AST003686;208.7;29;160.3;7.29;4.5;67.25
AST003687;286.5;30.7;221.7;3.25;2.25;468.66
AST003689;181.3;13.2;143.8;6.99;4.5;125.39
AST003690;273.5;26.8;227.3;3.2;2.25;442.81
AST003691;300;28.6;229.7;3.32;2.25;90
AST003692;283;17.9;217.6;3.38;2.25;248.12
AST003693;1149.5;105;923;24.09;13.5;503.43
AST003694;1233.6;160.8;1038.2;23.85;13.5;1463.74
AST003695;215.6;17.2;174.6;7.08;4.5;110.83
AST003696;307.4;15.7;241.3;3.73;2.25;413.82
AST003697;263.2;17.8;221;12.34;7.2;356.2
AST003698;270.6;18.8;212.6;11.01;7.2;127.27
AST003699;305.3;17.3;249.1;3.49;2.25;290.92
AST003700;160.8;22.4;121;0.66;0.45;162.32
AST003702;268.6;14.3;219.1;11.46;7.2;226.87
AST003704;207.5;23.2;156.1;6.25;4.5;138.42
AST003705;297.9;41.1;234.4;3.48;2.25;89.37
AST003706;1182.4;113.9;915.6;19.55;13.5;354.72
AST003707;143.8;7.9;118.5;0.56;0.45;107.52
AST003708;1154.5;60.5;950.3;21.69;13.5;865.03
AST003710;1080.5;140.6;193.6;9;12.75;0
AST003713;238.9;22;189.7;12.85;7.2;71.67
AST003714;213.5;12.2;172;6.42;4.5;145.92
AST003715;191.7;23.7;151.2;6.65;4.5;55.88
AST003716;312.7;17.6;255.1;3.74;2.25;290.42
AST003717;323.8;34.3;253.6;3.07;2.25;336.86
AST003719;1315.2;183.3;1010;23.46;13.5;1317.04
AST003720;295.1;37.5;234.3;3.37;2.25;349.88
AST003721;234;20.5;186.6;12.49;7.2;217.29
AST003722;317.2;25.9;266;3.18;2.25;244.15
AST003723;283.5;33.1;50.9;1.5;2.12;0
AST003724;302.1;20.2;229.5;3.36;2.25;420.52
AST003725;319.7;23;241;3.49;2.25;352.28
AST003726;325.9;33.1;273.1;3.5;2.25;294.88
AST003727;287.6;25.3;243;3.02;2.25;250.7
AST003728;1127.3;112.6;956.2;23.67;13.5;1131.86
AST003729;298.5;21.6;234.8;3.4;2.25;260.7
AST003730;300;16.2;62.3;1.5;2.12;0
AST003731;301.1;22.8;237.4;3.29;2.25;406.97
AST003732;319.5;25.2;262.4;3.61;2.25;95.85
AST003733;216.3;13.4;165.3;5.88;4.5;91.39
AST003735;199.8;24.3;156.4;6.44;4.5;90.78
AST003736;260.5;36.5;202;9.98;7.2;153.73
AST003737;242.9;17.5;197.3;10.1;7.2;510.21
AST003738;1249.9;151.9;253.4;9;12.75;0
AST003739;291.7;36;221.5;3.59;2.25;230.82
AST003740;258.2;34.1;212.2;11.16;7.2;270.52
AST003741;151;13.8;122.7;0.65;0.45;145.33
AST003742;326.7;23.6;263.4;3.32;2.25;506.59
AST003744;326.4;25.3;262.7;3.95;2.25;364.66
AST003745;82.4;7.2;17.2;0.12;0.17;0
AST003747;280;30.4;235.2;3.72;2.25;458.97
AST003748;190.4;27;161.8;6.72;4.5;80.12
AST003749;262.1;25.6;48.5;4.8;6.8;0
AST003750;73.6;5.8;61.1;0.23;0.18;348.1
AST003751;233.9;34.8;188.5;12.56;7.2;263.37
AST003752;297.2;42.1;232;3.89;2.25;370.8
AST003753;308;19.4;238.2;3.44;2.25;447.12
AST003754;302.3;43.5;59.7;1.5;2.12;0
AST003755;212.5;22.5;172.7;6.64;4.5;63.75
AST003757;298.3;29.9;233.6;3.18;2.25;423.42
AST003759;233.4;14.5;179;11.43;7.2;335.84
AST003760;300.8;20.6;254.8;3.76;2.25;452.79
AST003761;1139.3;119.2;916.3;26.46;13.5;1841.1
AST003762;1196.9;70.4;911.4;24.44;13.5;1133.29
AST003763;289.2;37.1;237.5;3.48;2.25;338.72
AST003764;313.2;27.4;247.7;3.83;2.25;250.44
AST003765;321.5;43;247.7;3.4;2.25;96.45
AST003766;305.8;18.7;235.9;3.87;2.25;411.96
AST003767;227;29.2;182.1;11.9;7.2;481.69
AST003768;246.6;13.5;195.8;12.22;7.2;339.45
AST003769;1166.3;108.5;176.9;9;12.75;0
AST003770;317;18.8;244.6;3.67;2.25;311.02
AST003771;319.6;47.9;256.7;3.85;2.25;324.72
AST003772;300.7;19.1;72.7;1.5;2.12;0
AST003773;309.7;43.2;259.5;3.8;2.25;306.67
AST003774;164.4;20;130.1;0.69;0.45;154.44
AST003775;275.1;16.7;219.1;3.56;2.25;457
AST003777;321.6;23.2;54;1.5;2.12;0
AST003779;1177.4;159.9;981.3;23.48;13.5;848.56
AST003780;212;12.9;167.4;6.69;4.5;132.82
AST003781;323;34;254.4;3.27;2.25;96.9
AST003782;294.7;18;249.5;3.42;2.25;430.4
AST003783;205.6;18;173;6.58;4.5;61.68
AST003784;231.7;30.9;194.4;11.84;7.2;122.14
AST003785;301.3;32.9;45.9;1.5;2.12;0
AST003786;147.1;21.5;112.7;0.59;0.45;44.13
AST003787;1140.4;70.3;957.4;23.63;13.5;1724.34
AST003788;250.5;17.3;204.3;12.19;7.2;220.2
AST003789;1151.1;132.3;928.7;23.21;13.5;1603.78
AST003790;198.5;10.3;159.2;5.95;4.5;127.91
AST003791;85.4;11.4;66.3;0.22;0.18;247.66
AST003792;233.9;24.4;197.8;11.57;7.2;178.86
AST003793;271;34.7;219.5;3.38;2.25;416.77
AST003794;308;33.7;248.4;3.73;2.25;336.24
AST003795;259.3;34;56.7;4.8;6.8;0
AST003796;237.4;17.9;200.3;10.94;7.2;263.91
AST003797;236.4;22.3;46.7;4.8;6.8;0
AST003798;327.4;41.8;269.2;3.18;2.25;415.13
AST003799;272.9;33.4;59.9;4.8;6.8;0
AST003800;283.5;22.2;239.6;3.69;2.25;85.05
AST003801;270.5;31;229.9;11.91;7.2;364.01
AST003802;282.9;35.5;237;3.72;2.25;601.51
AST003803;1306.6;93.6;251.7;9;12.75;0
AST003804;214.4;19.8;164.5;7.24;4.5;103.9
AST003805;1155.4;146.5;883.4;22.83;13.5;1470.87
AST003806;286.7;14.6;66.4;1.5;2.12;0
AST003807;1308.8;94.8;1093.5;22.48;13.5;1452.9
AST003808;150.2;12.8;122.7;0.61;0.45;130.18
AST003809;314.2;44.6;256.1;3.27;2.25;316.9
AST003810;1097.3;116.9;915.4;19.86;13.5;1527.02
AST003811;1272.9;130.6;962.1;23.81;13.5;646.65
AST003813;259.2;26.8;206.9;12.04;7.2;483.48
AST003814;193.6;24.3;151.1;7.23;4.5;232.62
AST003815;137.3;8;105.6;0.63;0.45;231.2
AST003816;266.4;21.8;219.1;12.99;7.2;172.3
AST003818;191;9.6;145.9;6.84;4.5;115.82
AST003819;234;34.4;42;4.8;6.8;0
AST003820;324.7;17.3;267.8;3.35;2.25;378.2
AST003821;187;16.3;151.5;6.68;4.5;150.75
AST003822;289.3;41.9;225.6;3.75;2.25;512.07
AST003823;300.6;29.3;226.2;3.23;2.25;424.1
AST003824;239.5;28.6;191.3;10.15;7.2;316.06
AST003825;196.2;10.1;158.6;6.55;4.5;176.86
AST003826;146.6;20.1;116.3;0.62;0.45;241.63
AST003827;218;19.3;180.7;6.64;4.5;220.84
AST003830;313.1;26.4;246.3;3.48;2.25;497.41
AST003833;323.2;34.4;65;1.5;2.12;0
AST003834;1232.5;82.8;243;9;12.75;0
AST003835;329.4;32.4;270.4;3.44;2.25;700.2
AST003837;294.7;43.6;246.2;3.32;2.25;502.01
AST003838;289.3;24.1;219.7;4.06;2.25;332.29
AST003839;270.1;34.3;205.4;11.24;7.2;285.61
AST003840;83.5;6.2;63.4;0.21;0.18;340.61
AST003841;307;23.2;239.6;3.67;2.25;235.52
AST003842;257.4;13.9;209.8;11.35;7.2;397.08
AST003843;1163.7;124.7;264.7;9;12.75;0
AST003844;302.8;21.8;242.6;3.75;2.25;662.52
AST003846;294.7;26.8;246.7;3.31;2.25;88.41
AST003847;285.5;14.6;241.3;3.24;2.25;497
AST003849;321.6;25.1;260.5;3.21;2.25;275.92
AST003850;204.6;25;155.9;6.98;4.5;163.1
AST003851;280.9;36.8;65.8;1.5;2.12;0
AST003852;316.3;26.6;268.7;3.73;2.25;94.89
AST003854;1089.5;132.2;163.5;9;12.75;0
AST003856;1085.4;128.4;173.1;9;12.75;0
AST003857;272.8;14.6;209.5;3.46;2.25;327.18
AST003858;1141.1;118.1;886;21.6;13.5;1163.9
AST003859;326.6;39.7;65.7;1.5;2.12;0
AST003860;202.6;27.4;161.9;6.35;4.5;60.78
AST003861;327.3;32.5;248.7;3.47;2.25;444.73
AST003862;295.7;31.5;242;3.16;2.25;436.7
AST003863;1178;118.1;887.7;22.51;13.5;1342.42
AST003864;83.3;8.4;18.7;0.12;0.17;0
AST003865;319.7;27.7;266;3.75;2.25;288.45
AST003866;303.2;44.3;235.6;3.67;2.25;632.32
AST003867;317.3;37.1;263.1;3.49;2.25;169.61
AST003868;326.8;16.4;270.4;3.95;2.25;354.71
AST003869;325.6;16.9;255.3;3.87;2.25;393.07
AST003871;144.3;9.4;117.5;0.6;0.45;260.6
AST003872;283.3;37.5;213.5;4.13;2.25;382.16
AST003873;283.5;31.2;229.7;3.33;2.25;396.44
AST003874;1105.6;109.6;869.5;23.69;13.5;1067.35
AST003875;215.7;24.9;161.9;6.79;4.5;127.22
AST003876;244.3;30.9;186.6;11.8;7.2;314.36
AST003877;249.5;26.1;188.4;12.4;7.2;233.81
AST003878;282.6;26.5;239.6;3.52;2.25;280.21
AST003880;189.2;22.3;152.9;7.08;4.5;111.78
AST003881;272.6;19.1;205.4;11.49;7.2;165.38
AST003882;266.1;31.8;207.7;12.09;7.2;79.83
AST003885;257.1;28.3;57.3;4.8;6.8;0
AST003886;217.3;11.1;168.7;6.54;4.5;136.85
AST003887;262.6;34.6;200.5;11.49;7.2;369.08
AST003888;296.2;16.2;247.2;3.24;2.25;454.18
AST003890;296.9;22.8;239.9;3.59;2.25;324.2
AST003891;1161.8;159.9;235;9;12.75;0
AST003892;1148.5;167.6;961.4;24.05;13.5;1006.87
AST003893;296.7;40;245.9;3.86;2.25;399.71
AST003894;291.4;26.9;225.4;3.37;2.25;342.12
AST003895;240.5;29;183.7;11.93;7.2;165.07
AST003896;298.8;35.8;225.5;3.73;2.25;390.18
AST003897;308.6;39.6;259.1;3.51;2.25;374.92
AST003899;149;20;116.3;0.62;0.45;218.75
AST003900;282.1;17.4;231;3.13;2.25;225.78
AST003901;261.3;19.1;214.6;11.14;7.2;457.65
AST003902;291.2;23.7;230.7;3.45;2.25;188.71
AST003903;310.2;30;255.2;3.01;2.25;93.06
AST003904;219.6;21.5;177.6;7.33;4.5;120.39
AST003905;264.5;31;218.3;12.55;7.2;79.35
AST003907;1126;148.4;176.7;9;12.75;0
AST003909;303;34.4;255.8;3.26;2.25;539.24
AST003910;181.6;24.5;138.5;7.29;4.5;63.13
AST003912;291.8;29.5;237.1;3.41;2.25;270.27
AST003913;278.4;24.1;219.8;3.77;2.25;506.81
AST003915;276.3;21.7;212.1;3.14;2.25;416.28
AST003916;180.7;13.4;146.7;6.13;4.5;138.49
AST003917;1107.9;92.2;174.5;9;12.75;0
AST003918;282;34.6;221.7;4.01;2.25;302.53
AST003919;141.4;12;111.7;0.59;0.45;42.42
AST003921;1137.9;104.9;913;21.97;13.5;1143.56
AST003922;1199.5;133.7;932.9;23.33;13.5;1326.95
AST003923;1205.5;141;917.7;21.79;13.5;1355
AST003924;275.4;14.5;220.7;3.53;2.25;193.56
AST003925;274.2;36.5;48.1;4.8;6.8;0
AST003927;292.1;17.8;232;3.76;2.25;532.99
AST003928;311.6;19.1;246.4;3.56;2.25;243.2
AST003929;328.9;26.7;275.1;3.77;2.25;193.62
AST003930;290.6;25.1;234.3;3.1;2.25;382.99
AST003931;1122.9;80.7;939.9;21.77;13.5;1429.75
AST003932;261.5;33.7;200;11.57;7.2;419.28
AST003933;283.6;36.8;217.4;3.5;2.25;526.58
AST003934;281.7;32.8;216.8;3.53;2.25;679.53
AST003935;213.9;22.3;169.6;6.29;4.5;84.59
AST003936;277.9;17.3;212.8;3.37;2.25;83.37
AST003937;1176.9;113.8;937.2;22.07;13.5;1506.4
AST003939;1246.1;97.6;947.1;26.45;13.5;820.48
AST003940;290.5;15.9;231.6;2.95;2.25;322.8
AST003941;1115.4;102.6;884.7;23.23;13.5;1097.94
AST003942;268;35.6;54.8;4.8;6.8;0
AST003943;215.1;10.9;181.2;7.46;4.5;172.43
AST003944;1095.7;84;221;9;12.75;0
AST003945;278.9;33.2;223.2;3.65;2.25;357.77
AST003946;1172;155.8;961.9;23.76;13.5;1610.15
AST003947;306.6;35.7;238;3.74;2.25;509.99
AST003948;218.8;20.8;170.8;6.05;4.5;124.36
AST003949;286.7;20.8;233;3.47;2.25;169.95
AST003950;1131.6;126.6;259.9;9;12.75;0
AST003951;154.5;10.5;120.7;0.56;0.45;170.29
AST003952;1088.2;140.9;895.3;20.48;13.5;1453.27
AST003953;296.9;35.7;233.7;3.07;2.25;263.6
AST003954;315.2;21;246.5;3.68;2.25;494.01
AST003955;290;35.5;236.4;3.79;2.25;152.24
AST003956;237.4;26.6;178.9;13.17;7.2;301.95
AST003957;263.1;29.3;211.7;12.04;7.2;133.24
AST003958;230.5;22.6;175.6;11.65;7.2;409.4
AST003959;182.9;11.1;144.1;7.8;4.5;71.52
AST003960;268.4;30.6;210.8;10.26;7.2;480.89
AST003962;308;29.1;233.6;3.54;2.25;660.15
AST003963;1265;118.3;1015.4;22.04;13.5;1959.87
AST003965;74.4;5.5;56.9;0.2;0.18;22.32
AST003967;318;34.8;249.6;3.54;2.25;372.28
AST003968;234;26.6;196.4;10.33;7.2;354.44
AST003969;1162.2;168.7;939.5;25.24;13.5;1046.59
AST003970;240.6;18.7;48.5;4.8;6.8;0
AST003972;189;26.5;143.4;6.17;4.5;61.03
AST003975;1291;95.1;976.4;20.08;13.5;387.3
AST003977;180.6;13.3;142.3;6.47;4.5;116.34
AST003978;241.2;34.1;191.9;11.36;7.2;72.36
AST003979;259.2;18;199.4;10.57;7.2;378.36
AST003980;291.4;25.7;241.1;3.42;2.25;396.55
AST003982;254.9;31;192.4;12.31;7.2;135.87
AST003983;329.2;39.4;257.1;3.53;2.25;489.17
AST003984;157.3;11.4;121.6;0.64;0.45;144.05
AST003985;289.2;23.8;55.7;1.5;2.12;0
AST003986;275.9;23.6;227.2;3.34;2.25;358.32
AST003988;138.7;7.3;28.3;0.3;0.42;0
AST003989;186.9;16.7;142.6;7.08;4.5;91.47
AST003990;298.3;22.3;239.6;3.08;2.25;297.3
AST003991;151.6;10.1;37;0.3;0.42;0
AST003992;143.8;11.4;117.1;0.63;0.45;98.08
AST003993;274.8;23.3;211.7;12.37;7.2;319.4
AST003995;180.8;22.5;137.3;6.28;4.5;161.99
AST003996;322.9;33.6;258.4;3.22;2.25;303.13
AST003998;205.6;23.2;34;3;4.25;0
AST003999;1218.7;107.3;272.5;9;12.75;0
AST004000;322.7;35.7;270.2;3.73;2.25;216.95
AST004001;270.3;14.6;204.9;10.03;7.2;252.22
AST004002;310.1;42;240.7;3.61;2.25;265.59
AST004004;288;39;230.2;3.29;2.25;86.4
AST004006;272.5;15.6;224.5;3.49;2.25;416.52
AST004007;329.3;24.5;256;3.64;2.25;605.74
AST004008;273;30.5;207.6;12.29;7.2;81.9
AST004009;1152.7;108.5;966.8;22.24;13.5;803.17
AST004010;219.8;21.2;171;6.7;4.5;170.3
AST004011;319.1;29.1;74.4;1.5;2.12;0
AST004012;294.7;15;247.4;3.26;2.25;442.3
AST004013;227.5;13;180.8;10.5;7.2;170.12
AST004014;309.3;21.8;46.8;1.5;2.12;0
AST004015;1293.7;95;975.1;21.56;13.5;1012.94
AST004016;225.7;29;48.4;4.8;6.8;0
AST004017;162.1;12.8;135.5;0.6;0.45;160.22
AST004018;240.9;28.8;182.6;11.29;7.2;396.87
AST004019;272.3;30.4;212.5;10.6;7.2;360.59
AST004020;305.5;35.3;63.9;1.5;2.12;0
AST004021;271.3;25.3;223.7;3.59;2.25;492.18
AST004023;160.9;19.5;127.7;0.58;0.45;215.77
AST004024;296.6;19.6;233.3;3.95;2.25;88.98
AST004025;277.9;35.5;224.9;3.25;2.25;247.76
AST004026;1285.5;109.3;1057.3;22.88;13.5;1613.26
AST004028;232.1;11.8;182.5;12.87;7.2;69.63
AST004030;1304.6;67.3;1072.3;24.35;13.5;1142.86
AST004031;1285.3;103.5;1074.8;23.55;13.5;1619.59
AST004033;1082.4;139.2;912.8;23.38;13.5;1907.15
AST004034;234.4;29.5;192.3;11.17;7.2;70.32
AST004035;240.2;29.3;193.9;12.67;7.2;190.17
AST004036;323.4;23.1;273.1;3.42;2.25;641.21
AST004037;305;32.5;66.3;1.5;2.12;0
AST004038;302.8;26.2;237.1;3.88;2.25;400.14
AST004039;269.3;36.9;206.3;12.86;7.2;228.36
AST004040;278.5;28;52.2;1.5;2.12;0
AST004041;1118.6;72.8;227.5;9;12.75;0
AST004042;300.9;27;250.4;3.77;2.25;796.24
AST004043;295.6;21.7;233.6;3.41;2.25;359.76
AST004044;281.9;38.6;216.3;3.35;2.25;441.17
AST004045;278.5;33.5;224.9;3.45;2.25;317.46
AST004046;1179.4;171.9;899.1;22.78;13.5;1131.65
AST004048;1120.2;108.6;211.6;9;12.75;0
AST004049;295.3;25.7;224.3;3.27;2.25;341.96
AST004050;293;14.7;220.8;3.24;2.25;406.69
AST004051;242.9;24.6;57.2;4.8;6.8;0
AST004052;194.9;10.9;159.6;7.51;4.5;229.75
AST004055;1159.3;124.5;264;9;12.75;0
AST004056;186.2;10.6;142.7;6.74;4.5;118.09
AST004057;268.8;22.6;215.9;10.62;7.2;406.64
AST004058;261.8;19.5;202.7;11.54;7.2;404.15
AST004059;309.6;33.9;241.6;3.92;2.25;497.27
AST004061;184.1;19;141.3;5.94;4.5;175.09
AST004062;310.4;24.4;263.4;3.57;2.25;215.58
AST004064;274.2;19.8;230.6;3.41;2.25;429.46
AST004066;1240.2;64.1;1053.1;24.66;13.5;1824.49
AST004067;219.3;24.1;172.9;6.3;4.5;87.43
AST004068;294.8;30.6;236.5;3.23;2.25;88.44
AST004070;236.5;28.5;35.7;4.8;6.8;0
AST004071;271.7;22.4;218.3;3.93;2.25;331.7
AST004073;301.7;28.3;227.2;3.36;2.25;303.85
AST004076;293.6;22.3;56.9;1.5;2.12;0
AST004077;301.5;26.9;230.7;3.51;2.25;270.34
AST004078;257.7;14.9;217.1;12.53;7.2;374.94
AST004080;296.6;19.6;226.3;3.69;2.25;303.25
AST004081;213.3;30.2;43.8;3;4.25;0
AST004083;298.3;26;241.4;3.7;2.25;89.49
AST004084;299.1;32.8;240;3.37;2.25;603.83
AST004085;305.4;33.8;239.9;3.78;2.25;91.62
AST004086;255.7;37.1;195.5;11.74;7.2;224.92
AST004087;327.2;34.5;278;3.51;2.25;338.94
AST004089;201.7;29.2;153.3;6.89;4.5;97.36
AST004090;245.7;29.9;188;10.99;7.2;236.38
AST004091;150.5;21;122.1;0.59;0.45;198.43
AST004093;203.3;13.7;165.1;6.55;4.5;60.99
AST004094;1204.6;131.7;283.9;9;12.75;0
AST004095;212.6;29;35.4;3;4.25;0
AST004096;1247.7;146;253.8;9;12.75;0
AST004097;318.7;17.4;244.9;3.24;2.25;471.77
AST004098;231.2;18.6;175.9;11.33;7.2;180.84
AST004099;239.8;24;180.7;10.92;7.2;374.85
AST004100;206.1;22.9;161;7.24;4.5;159.76
AST004101;310.5;37.6;261.6;3.81;2.25;281.74
AST004103;311;37.1;252;3.09;2.25;278.09
AST004104;266.6;35.2;213.9;10.66;7.2;337.78
AST004106;309;22.8;234.3;3.21;2.25;337.95
AST004107;258.4;32.1;205.6;10.34;7.2;195.92
AST004108;154.8;12.8;118.8;0.59;0.45;137.14
AST004109;288.7;18.7;244.2;3.42;2.25;260.49
AST004110;1102.7;100.8;843.2;21.98;13.5;330.81
AST004112;320.5;47.2;54;1.5;2.12;0
AST004113;161.7;11.5;136.9;0.59;0.45;226.48
AST004114;270.9;31.3;211.5;3.27;2.25;371.96
AST004115;294.3;15;46.2;1.5;2.12;0
AST004116;282.5;29.4;219.3;4.02;2.25;373.6
AST004117;248.7;32.5;194.3;12.1;7.2;385.96
AST004119;212.1;21.8;173.6;6.77;4.5;146.84
AST004121;282.3;24.2;230.8;3.84;2.25;323.8
AST004122;237.6;21.9;184.4;12.01;7.2;178.26
AST004123;315.3;26.8;68.6;1.5;2.12;0
AST004124;1147.5;133.9;917.3;21.09;13.5;1407.78
AST004125;296;27;224.1;3.67;2.25;569.99
AST004126;239.9;13.1;182.2;12.53;7.2;219.09
AST004127;315;21;244.5;3.49;2.25;253.51
AST004129;193.2;17;149;6.04;4.5;148.22
AST004130;298.7;36.5;245.2;3.47;2.25;252.18
AST004132;270.3;28.7;219.3;3.58;2.25;376.38
AST004133;205.1;20.1;160.7;6.74;4.5;179.35
AST004134;160.9;19;24.4;0.3;0.42;0
AST004135;1315.8;107;1090.1;25.74;13.5;1273.48
AST004136;310.1;30.4;253.3;3.84;2.25;690.18
AST004137;230.7;18.8;180.6;10.26;7.2;300.03
AST004138;259.4;30.2;208.8;12.03;7.2;343.84
AST004139;302;29.2;63.5;1.5;2.12;0
AST004141;1120.5;94;909.1;22.69;13.5;1194.93
AST004142;288.3;19.1;221.8;3.15;2.25;86.49
AST004144;270.5;37.3;226.7;3.66;2.25;290.93
AST004145;1243.1;77.9;957;25.02;13.5;903.44
AST004147;216.9;24.2;167.4;6.52;4.5;84.5
AST004149;297.3;31.4;237.4;3.78;2.25;467.53
AST004150;182.5;9.8;142.9;7.41;4.5;148.28
AST004151;183.6;17.5;144.7;6.11;4.5;205.88
AST004152;307.9;17.4;73.5;1.5;2.12;0
AST004153;227.3;16.9;172.7;11.13;7.2;246.94
AST004154;274.7;40.2;211.2;11.13;7.2;393.25
AST004156;225.9;13.5;186.3;11.36;7.2;470.25
AST004158;285.2;25.2;223;3.61;2.25;233.46
AST004159;301;16.5;230;3.46;2.25;468.85
AST004161;141.5;21.2;113.9;0.64;0.45;125.34
AST004162;281;15.8;233.8;3.57;2.25;469.62
AST004163;301.9;27.3;233.3;3.76;2.25;285.99
AST004164;144.1;9;112.9;0.61;0.45;150.13
AST004166;304.6;45.2;251;3.29;2.25;367.06
AST004167;315.7;43.5;253.5;3.24;2.25;172.77
AST004168;192.9;23.2;145.6;6.46;4.5;102.42
AST004170;144.5;13.3;114.9;0.58;0.45;312.05
AST004171;276.1;18.3;221.7;3.34;2.25;431.14
AST004172;225.5;24.1;49.8;4.8;6.8;0
AST004173;262.7;36.7;203.5;12.39;7.2;255.36
AST004175;259.4;35.1;50.8;4.8;6.8;0
AST004177;1316.5;159.9;1011.6;26.2;13.5;831.12
AST004178;274;21.9;217.1;3.61;2.25;499.77
AST004179;236.6;15.4;183.3;11.13;7.2;286.34
AST004181;183.5;14.1;149.4;5.89;4.5;87.18
AST004182;268.5;32.1;217;11.13;7.2;233.09
AST004183;1098.2;160.2;841.3;23.28;13.5;1234.7
AST004184;322.9;32.1;246;3.53;2.25;479.51
AST004185;1261;133.8;1044.2;24.48;13.5;915.17
AST004186;324.5;41;261.1;3.11;2.25;651.7
AST004187;298.8;32.4;234.9;3.31;2.25;89.64
AST004188;241.8;16.5;197.3;10.94;7.2;143.63
AST004190;1112.8;156.5;232.8;9;12.75;0
AST004191;267;14;225.8;10.48;7.2;418.23
AST004193;1164;140;957;22.82;13.5;1260.92
AST004196;291.1;22.5;224.1;3.35;2.25;236.66
AST004197;216.8;30.9;181.9;6.56;4.5;128.98
AST004199;193.7;18.6;40.1;3;4.25;0
AST004200;279.5;17.5;234.8;3.28;2.25;196.21
AST004201;241.7;21.8;186;11.43;7.2;324.72
AST004202;1190.6;153.6;927.6;22.26;13.5;1572.09
AST004204;1125.2;69.4;863.4;23.28;13.5;1121.48
AST004206;1267.5;63.5;1043.4;21.96;13.5;976.82
AST004209;1258.3;130.1;968.1;24.89;13.5;1971.96
AST004211;240.8;22.7;192;10.87;7.2;369.2
AST004212;226.4;20.9;185.4;11.09;7.2;197.88
AST004213;155.2;20;129.5;0.62;0.45;141.13
AST004214;324.4;17.2;261.5;3.32;2.25;413.55
AST004216;272.6;18.6;211.1;12.13;7.2;81.78
AST004218;158.3;19.8;119;0.61;0.45;201.64
AST004219;1212.8;175.9;201.1;9;12.75;0
AST004220;1088.4;75.3;188.7;9;12.75;0
AST004221;201.6;26.8;168.2;7.4;4.5;157.88
AST004222;257.3;19.8;208.7;11.31;7.2;533.22
AST004223;198;24.5;163.3;6.76;4.5;138.91
AST004224;254.9;17.9;197.5;12.87;7.2;298.9
AST004225;219.4;21;164.6;6.64;4.5;191.09
AST004226;273.1;19.4;208.2;3.62;2.25;205.39
AST004227;201.5;18.8;151.2;7.19;4.5;94.53
AST004228;297.1;23;250.2;3.27;2.25;479.35
AST004230;302.3;36.5;49.5;1.5;2.12;0
AST004231;213;11.7;174.2;7.17;4.5;122.77
AST004233;263.4;14.6;201.3;11.84;7.2;147.26
AST004235;280.9;14.5;230.8;3.06;2.25;435.91
AST004236;301.1;15.1;241.6;4.03;2.25;347.21
AST004237;308.2;19.4;238.6;3.66;2.25;345.74
AST004238;304;41.2;245.8;3.58;2.25;286.24
AST004239;288.7;38.2;237.8;2.91;2.25;480.95
AST004240;302.4;34.9;74.2;1.5;2.12;0
AST004241;156.1;9.5;126.6;0.57;0.45;226
AST004242;1231.9;128;965.3;20.56;13.5;663.11
AST004243;296.3;32;226.5;3.54;2.25;242.19
AST004244;300.1;21.7;238;3.62;2.25;386.46
AST004245;229.9;31.9;185.1;10.2;7.2;180.69
AST004246;284.2;21.5;215.7;3.45;2.25;417.61
AST004247;234.7;19.8;35.8;4.8;6.8;0
AST004248;138;17;110.4;0.65;0.45;124.22
AST004249;1258.5;173.4;1014.3;23.52;13.5;1238.47
AST004250;161.5;18.4;131.1;0.65;0.45;195.49
AST004252;255.3;32.3;194.8;10.7;7.2;197.15
AST004253;200.5;25;165.2;6.35;4.5;181.99
AST004254;188.1;14.6;152.4;7.09;4.5;103.63
AST004255;272.4;19.6;222.3;3.87;2.25;228.91
AST004257;234.4;33;193.2;10.6;7.2;376.84
AST004258;289.7;25.5;227.8;3.47;2.25;223.5
AST004259;191.9;12.1;158;6.34;4.5;149.09
AST004260;270.7;40.1;229.8;3.52;2.25;759.21
AST004261;306.8;32.3;252.6;3.65;2.25;474.81
AST004263;197.3;23.7;153.7;6.49;4.5;91.94
AST004264;240.8;20.8;201.1;11.76;7.2;72.24
AST004265;205;16.8;165.9;7.01;4.5;102.46
AST004266;271.7;20.2;66.8;4.8;6.8;0
AST004267;201.7;19.9;154.1;6.93;4.5;115.13
AST004268;286.6;30.4;216.2;3.34;2.25;614.16
AST004269;137.4;14.9;24.9;0.3;0.42;0
AST004270;295.4;38.3;245;3.63;2.25;388.91
AST004271;1185.2;70.1;898;22.62;13.5;1704.77
AST004272;280.2;22.6;212.2;3.41;2.25;183.87
