asset_id;sale_date;sale_price;sale_channel;customer_type;warranty_months;shipping_cost;customer_satisfaction
AST003106;27/10/2022;567.65;Retail_Partner;SMB;6;14.32;4.9
AST003108;31/5/2020;1496.91;Online_Marketplace;Enterprise;3;40.46;4.1
AST003109;22/2/2020;337.16;Export;Enterprise;6;13.48;4.6
AST003110;24/7/2022;641.61;Direct_B2B;Enterprise;12;12.35;4.6
AST003112;18/2/2020;304.28;Export;Enterprise;6;14.69;4.3
AST003113;3/5/2021;1590.46;Direct_B2B;Enterprise;6;55.38;4.7
AST003115;5/5/2020;312.67;Direct_B2B;Education;6;17.46;4.7
AST003116;7/11/2023;664.88;Retail_Partner;Enterprise;12;17.11;4.5
AST003117;21/8/2020;200.93;Export;Enterprise;6;17.06;4.6
AST003118;23/5/2021;196.54;Online_Marketplace;Enterprise;6;20.65;4.4
AST003122;6/9/2021;497.5;Auction;Education;3;14.04;4.9
AST003123;20/2/2023;417.9;Direct_B2B;Enterprise;12;8.61;5
AST003125;17/9/2024;578.35;Retail_Partner;Enterprise;12;26.15;5
AST003126;1/11/2022;595.11;Direct_B2B;Government;12;14.16;5
AST003128;30/8/2024;3775.95;Export;Enterprise;12;41.61;4.9
AST003132;7/10/2023;1827.3;Retail_Partner;Education;12;44.41;4.7
AST003133;26/6/2024;595.7;Direct_B2B;Enterprise;12;20.64;5
AST003135;13/10/2022;1947.6;Retail_Partner;SMB;12;42.27;4.8
AST003138;9/1/2022;169.21;Online_Marketplace;SMB;6;23.73;4.8
AST003139;26/9/2021;158.19;Direct_B2B;Enterprise;12;16.7;4.2
AST003141;18/6/2023;399.44;Online_Marketplace;Consumer;6;25.39;5
AST003142;2/10/2021;163.01;Retail_Partner;SMB;12;23.37;5
AST003147;25/5/2020;318.92;Online_Marketplace;SMB;3;17.79;4.7
AST003149;19/7/2023;501.05;Direct_B2B;Education;12;22.04;5
AST003150;17/7/2023;411.3;Online_Marketplace;Education;6;12.39;4.9
AST003151;18/1/2024;719.3;Retail_Partner;SMB;12;15.12;5
AST003152;21/3/2022;540.26;Retail_Partner;Enterprise;6;13.3;4.4
AST003153;15/1/2024;548.2;Export;Government;12;26.72;4.6
AST003157;3/7/2024;1113.68;Online_Marketplace;SMB;6;12.52;4.6
AST003158;22/5/2023;250.19;Direct_B2B;SMB;12;20.17;5
AST003159;10/5/2022;1730.31;Auction;SMB;6;46.97;4.8
AST003160;14/7/2022;405.05;Online_Marketplace;Enterprise;6;15.85;4.9
AST003161;19/10/2022;450.74;Direct_B2B;Enterprise;12;7.55;5
AST003162;26/9/2020;306.71;Direct_B2B;Government;6;16.61;5
AST003164;22/6/2023;448.65;Auction;Government;3;17.48;4.3
AST003166;8/5/2020;247.18;Online_Marketplace;Education;3;17.54;4.4
AST003170;27/10/2023;898.12;Direct_B2B;Enterprise;12;13.37;5
AST003173;20/9/2023;248.75;Online_Marketplace;Enterprise;3;9.17;4.8
AST003174;17/1/2021;1135.72;Auction;Government;6;41.07;5
AST003175;10/6/2022;2259.3;Direct_B2B;SMB;12;41.65;5
AST003176;27/10/2022;395.5;Auction;Enterprise;6;29.34;5
AST003179;19/12/2021;290.66;Online_Marketplace;Education;6;16.03;5
AST003180;13/5/2024;521.06;Retail_Partner;SMB;12;14.99;5
AST003182;21/8/2022;2104.13;Online_Marketplace;Enterprise;6;50.35;5
AST003183;14/3/2020;205.04;Online_Marketplace;SMB;3;21.84;5
AST003184;1/10/2022;398.05;Direct_B2B;Enterprise;12;22.79;4.7
AST003185;15/12/2022;525.55;Direct_B2B;SMB;12;15.04;4.6
AST003186;16/4/2023;483.88;Direct_B2B;SMB;12;12.29;5
AST003188;11/9/2022;541.69;Direct_B2B;Enterprise;12;17.24;4.7
AST003190;2/6/2023;631.18;Direct_B2B;Education;12;15.98;5
AST003191;21/10/2022;352.42;Retail_Partner;SMB;6;24.03;4.5
AST003192;24/6/2020;318.14;Auction;Education;3;14.54;5
AST003194;8/4/2023;452.17;Retail_Partner;SMB;12;17.64;5
AST003195;16/8/2021;126.04;Direct_B2B;Enterprise;6;11.58;4.2
AST003196;1/2/2023;661.06;Direct_B2B;Enterprise;12;15.73;4.9
AST003199;29/12/2021;289.39;Direct_B2B;Government;6;8;5
AST003200;13/7/2022;329.41;Auction;Enterprise;6;29.61;5
AST003202;26/11/2023;795.23;Direct_B2B;SMB;12;14.44;5
AST003203;16/12/2022;558.59;Direct_B2B;SMB;12;16.45;5
AST003204;20/7/2023;606.73;Direct_B2B;Government;12;14.51;5
AST003205;28/4/2024;665.08;Export;Enterprise;12;15.55;5
AST003206;7/9/2021;294.88;Retail_Partner;Enterprise;6;14.07;4.4
AST003208;23/3/2020;229.37;Retail_Partner;Enterprise;6;24.14;4.6
AST003209;23/9/2022;207.13;Retail_Partner;Education;12;22;5
AST003213;29/8/2022;369.15;Retail_Partner;Enterprise;12;28.66;5
AST003214;18/1/2022;350.37;Direct_B2B;SMB;6;21.44;4.4
AST003215;13/9/2021;311.83;Direct_B2B;Education;6;14.84;4.5
AST003216;19/10/2023;254.15;Auction;Enterprise;6;11.85;5
AST003217;11/3/2024;2958.95;Direct_B2B;SMB;12;45.04;4.9
AST003219;12/10/2022;361.59;Retail_Partner;Enterprise;6;15.75;4.9
AST003220;10/8/2021;1784.07;Direct_B2B;Enterprise;12;56.37;5
AST003222;13/7/2021;260.98;Direct_B2B;Education;6;28.99;4.6
AST003224;7/5/2021;292.46;Direct_B2B;SMB;6;13.3;4.4
AST003225;13/5/2021;137.06;Direct_B2B;Enterprise;12;19.93;5
AST003226;29/10/2024;348.02;Export;Education;12;23.29;5
AST003227;23/12/2024;843.37;Retail_Partner;Enterprise;12;17.62;5
AST003229;10/8/2022;413.24;Auction;SMB;6;17.74;4.6
AST003230;13/9/2023;407.25;Direct_B2B;Enterprise;12;23.27;5
AST003233;2/11/2023;556.3;Direct_B2B;Enterprise;12;16.31;5
AST003234;8/11/2023;399.95;Online_Marketplace;SMB;6;21.42;5
AST003235;9/3/2020;117.49;Direct_B2B;SMB;12;21.71;4.3
AST003236;20/8/2024;494.06;Retail_Partner;Enterprise;12;21.08;5
AST003237;1/6/2022;495.85;Retail_Partner;Education;12;28.06;5
AST003243;6/7/2022;337.19;Export;Enterprise;12;24.51;5
AST003246;11/9/2022;321.72;Auction;Enterprise;3;27.6;4.3
AST003247;15/7/2023;274.67;Retail_Partner;Enterprise;12;21.86;5
AST003248;2/6/2020;302.96;Online_Marketplace;Enterprise;3;26.11;4.2
AST003249;23/8/2022;286.08;Online_Marketplace;SMB;3;24.84;4.1
AST003251;29/8/2021;136.85;Online_Marketplace;SMB;3;10.5;4.2
AST003254;12/7/2020;265.8;Online_Marketplace;Enterprise;3;13.24;4.6
AST003256;5/12/2023;696.53;Direct_B2B;Enterprise;12;15.21;5
AST003260;23/3/2023;517.54;Direct_B2B;Enterprise;12;15.21;5
AST003261;26/7/2021;354.46;Direct_B2B;Enterprise;6;13.04;4.6
AST003265;1/3/2020;236.02;Online_Marketplace;Enterprise;3;17.06;4.7
AST003266;3/7/2020;207.84;Direct_B2B;Consumer;6;27.23;4.7
AST003267;31/8/2022;2302.34;Direct_B2B;SMB;12;59.84;5
AST003269;23/11/2021;393.95;Auction;Enterprise;6;24.41;4.9
AST003271;19/2/2023;790.02;Online_Marketplace;Education;6;13.47;5
AST003272;11/9/2023;508.6;Direct_B2B;Enterprise;12;29.72;4.9
AST003274;11/8/2023;500.54;Export;Enterprise;12;14.25;5
AST003276;14/10/2023;352.67;Direct_B2B;Education;6;9.97;4.6
AST003277;5/4/2022;437.1;Online_Marketplace;Enterprise;6;26.38;4.4
AST003278;15/11/2023;433.44;Online_Marketplace;Enterprise;6;26.68;5
AST003279;22/5/2024;643.3;Direct_B2B;Consumer;12;16.68;5
AST003281;27/4/2023;606.05;Retail_Partner;SMB;12;13.1;4.9
AST003284;3/7/2022;159.28;Retail_Partner;Enterprise;12;22.82;4.7
AST003285;25/12/2022;632.07;Auction;Enterprise;6;13.4;5
AST003286;26/2/2023;237.6;Export;SMB;12;18.97;5
AST003287;15/8/2024;2744.45;Retail_Partner;Education;12;58.11;4.5
AST003289;21/5/2023;477.38;Direct_B2B;Enterprise;12;22.12;5
AST003291;5/5/2024;338.49;Auction;SMB;6;17.55;4.8
AST003294;15/7/2022;189.87;Online_Marketplace;Education;6;18.52;4.6
AST003295;20/11/2023;532.75;Auction;Enterprise;6;12.87;4.8
AST003296;29/12/2023;810.19;Online_Marketplace;Enterprise;6;14.91;4.8
AST003298;28/12/2021;152.27;Online_Marketplace;SMB;6;16.31;5
AST003299;15/4/2023;289.31;Online_Marketplace;SMB;6;23.49;4.9
AST003301;18/12/2022;727.5;Direct_B2B;SMB;12;17.74;5
AST003302;26/6/2023;562.93;Online_Marketplace;SMB;6;14.75;5
AST003305;6/3/2023;204.89;Direct_B2B;Education;6;8.76;4.8
AST003306;10/1/2022;284.42;Retail_Partner;Enterprise;6;23.35;4.9
AST003308;1/8/2023;332.93;Online_Marketplace;Government;6;11.8;5
AST003309;8/2/2023;660.27;Retail_Partner;Enterprise;12;14.52;5
AST003310;5/2/2024;632.94;Direct_B2B;Consumer;12;21.09;5
AST003311;8/1/2023;606.34;Online_Marketplace;Consumer;6;26.07;5
AST003312;30/10/2022;206.16;Direct_B2B;Education;6;10.37;4.7
AST003314;2/4/2023;919.04;Online_Marketplace;Enterprise;6;15.81;4.8
AST003315;12/5/2022;2362.31;Direct_B2B;Enterprise;12;52.49;5
AST003318;17/4/2023;690.65;Online_Marketplace;Consumer;6;14.37;4.7
AST003320;30/1/2021;384.78;Direct_B2B;Enterprise;6;17.3;4.8
AST003321;8/6/2022;309.82;Online_Marketplace;Consumer;6;26.34;5
AST003324;16/8/2022;182.59;Direct_B2B;SMB;6;11.18;4.1
AST003325;5/8/2022;405.62;Direct_B2B;Enterprise;12;17.52;4.3
AST003328;10/9/2023;762.38;Retail_Partner;SMB;12;17.48;4.5
AST003329;18/1/2023;182.59;Auction;Government;6;16.6;5
AST003330;4/7/2021;337.83;Online_Marketplace;SMB;3;17.41;4.8
AST003332;1/9/2020;200.88;Export;Government;12;20.72;4.3
AST003334;22/4/2021;357.87;Online_Marketplace;Enterprise;3;12.49;4.8
AST003335;9/11/2020;1642.13;Export;Enterprise;6;53.69;5
AST003337;5/1/2024;593.08;Direct_B2B;Government;12;20.49;5
AST003339;20/9/2023;280.78;Retail_Partner;Enterprise;12;18.36;4.8
AST003340;13/12/2021;413.22;Export;SMB;12;23.29;5
AST003342;30/1/2023;458.37;Online_Marketplace;Consumer;6;27.77;5
AST003344;13/8/2023;568.96;Direct_B2B;Enterprise;12;15.98;5
AST003347;6/2/2023;620.81;Retail_Partner;Enterprise;12;17.88;5
AST003348;6/9/2022;625.61;Direct_B2B;Government;12;15.73;5
AST003351;21/7/2022;250.17;Auction;Enterprise;3;9.84;4.7
AST003353;20/6/2023;557.02;Retail_Partner;SMB;12;17.52;5
AST003354;7/5/2024;1004.87;Export;Education;12;12.2;5
AST003355;7/12/2021;461.76;Direct_B2B;SMB;12;14.66;4.8
AST003356;6/6/2024;561.02;Direct_B2B;Government;12;24.76;4.5
AST003357;22/7/2022;407.31;Direct_B2B;Enterprise;6;12.88;4.6
AST003358;8/2/2023;552.86;Direct_B2B;SMB;6;16.18;5
AST003359;31/3/2021;367.7;Direct_B2B;Government;12;17.96;4.9
AST003362;21/8/2020;103.96;Direct_B2B;Enterprise;6;21.86;5
AST003363;12/10/2023;705.59;Retail_Partner;Government;12;12.93;5
AST003364;4/7/2023;576.41;Retail_Partner;Enterprise;12;15.78;5
AST003365;9/11/2022;478.88;Retail_Partner;Enterprise;6;14.26;4
AST003366;10/1/2023;525.75;Direct_B2B;Enterprise;12;26.63;5
AST003369;22/5/2021;140.3;Direct_B2B;Education;12;23.08;5
AST003378;12/7/2022;199.05;Online_Marketplace;Enterprise;3;9.71;4.2
AST003380;20/7/2023;669.84;Direct_B2B;SMB;12;12.9;5
AST003381;17/10/2020;236.65;Online_Marketplace;Enterprise;3;20.76;4.7
AST003382;18/5/2022;362.86;Retail_Partner;SMB;12;20.62;5
AST003386;9/4/2022;629.41;Online_Marketplace;SMB;6;15.48;4.5
AST003389;13/3/2024;669.11;Retail_Partner;SMB;12;16.75;5
AST003390;17/5/2022;1764.47;Online_Marketplace;Enterprise;3;45.62;4.2
AST003391;25/12/2021;184.16;Direct_B2B;Government;6;10.31;4.4
AST003394;14/11/2023;680.68;Retail_Partner;SMB;12;17.48;5
AST003395;10/12/2021;1489.49;Online_Marketplace;Enterprise;3;41.03;4.7
AST003396;1/4/2021;1527.05;Online_Marketplace;Enterprise;6;53.9;5
AST003397;3/1/2024;2195.24;Retail_Partner;SMB;12;41.2;5
AST003399;31/3/2023;230.22;Retail_Partner;SMB;12;8.95;5
AST003403;29/1/2023;544.42;Retail_Partner;Education;12;29.68;5
AST003404;6/11/2022;659.13;Direct_B2B;Education;12;13.96;5
AST003406;7/3/2022;2458.15;Direct_B2B;SMB;12;48.39;5
AST003413;27/7/2023;479.44;Auction;Education;6;22.87;4.4
AST003414;15/3/2021;117.21;Direct_B2B;SMB;6;19.71;4.8
AST003415;29/4/2020;337.39;Auction;Enterprise;3;15.34;4.6
AST003416;28/7/2022;415.95;Online_Marketplace;Education;3;14.45;5
AST003418;12/5/2022;343.93;Online_Marketplace;Consumer;3;20.01;5
AST003419;21/6/2023;2029.73;Online_Marketplace;SMB;6;48.02;4.9
AST003420;8/11/2020;299.6;Online_Marketplace;Enterprise;3;26.51;4.9
AST003421;18/6/2022;159.62;Retail_Partner;Enterprise;12;22.41;5
AST003422;29/2/2024;863.32;Retail_Partner;Enterprise;12;14.26;5
AST003423;20/9/2024;605.34;Retail_Partner;Government;12;27.78;5
AST003424;3/12/2020;292.89;Direct_B2B;Government;6;14.8;4.6
AST003425;18/3/2022;250.21;Direct_B2B;Consumer;6;10.47;4.6
AST003426;9/6/2020;1573.8;Retail_Partner;Enterprise;12;40.51;5
AST003427;18/10/2023;782.59;Direct_B2B;Enterprise;12;14.92;5
AST003431;10/12/2022;244.07;Export;Education;6;8.53;4.3
AST003432;5/7/2021;371.27;Online_Marketplace;Enterprise;6;12.54;4.1
AST003433;12/5/2022;1797.62;Export;Enterprise;12;57.62;5
AST003434;11/12/2023;478.2;Direct_B2B;Government;12;20.77;5
AST003436;21/3/2020;172.92;Online_Marketplace;Enterprise;3;14.75;4.1
AST003438;31/1/2020;327.8;Export;Enterprise;6;20.69;5
AST003439;6/10/2023;484.82;Online_Marketplace;Enterprise;6;29.28;4.9
AST003441;30/8/2024;753.22;Retail_Partner;Education;12;17.35;5
AST003442;3/6/2024;2660.24;Direct_B2B;Enterprise;12;48.45;5
AST003443;19/8/2023;404.96;Export;SMB;12;22.03;4.6
AST003444;30/6/2022;2167.03;Online_Marketplace;SMB;6;57.47;5
AST003445;7/12/2022;422.85;Auction;SMB;6;12.8;4.7
AST003446;15/3/2023;606.52;Direct_B2B;SMB;12;16.7;5
AST003447;28/5/2022;375.12;Export;Education;12;23.66;5
AST003450;28/5/2022;203.45;Auction;Enterprise;3;10.24;4.6
AST003451;20/9/2024;1010.49;Export;Enterprise;12;12.19;5
AST003453;8/4/2022;392.83;Retail_Partner;SMB;12;23.47;5
AST003454;28/7/2023;279.29;Retail_Partner;Education;12;18.27;5
AST003455;30/1/2024;830.72;Auction;Enterprise;6;15.42;5
AST003457;9/3/2024;765;Direct_B2B;Education;12;12.11;5
AST003459;20/11/2023;667.45;Retail_Partner;Enterprise;12;15.96;5
AST003461;4/1/2024;724.24;Retail_Partner;Consumer;12;28.78;5
AST003462;5/5/2024;295.69;Direct_B2B;SMB;12;22.85;5
AST003463;17/7/2022;658.5;Direct_B2B;Education;12;15.29;5
AST003466;1/11/2022;216.36;Direct_B2B;Enterprise;12;18.35;5
AST003467;17/3/2020;243.37;Retail_Partner;Government;6;15.05;4.8
AST003469;20/8/2020;344.22;Auction;Enterprise;3;16.9;4.6
AST003470;16/10/2020;263.9;Retail_Partner;Enterprise;6;23.48;4.7
AST003471;13/9/2021;380.21;Direct_B2B;Government;12;17.67;4.9
AST003472;8/3/2022;2393.53;Export;Government;12;51.73;4.8
AST003473;4/1/2024;318.04;Direct_B2B;Education;12;23.17;5
AST003475;5/4/2021;315.98;Online_Marketplace;SMB;6;26.03;4.8
AST003476;5/8/2020;1145.85;Direct_B2B;Enterprise;12;58.3;5
AST003478;8/8/2022;174.11;Direct_B2B;SMB;12;17.99;5
AST003480;17/6/2022;218.05;Retail_Partner;Enterprise;12;18.53;5
AST003482;16/5/2022;345.04;Direct_B2B;Government;12;24.63;5
AST003483;25/5/2021;368.35;Online_Marketplace;Government;3;16.42;5
AST003485;30/8/2022;177.11;Retail_Partner;SMB;12;23.33;4.5
AST003486;19/5/2023;821.62;Direct_B2B;Enterprise;12;13.5;5
AST003488;8/8/2021;266.43;Online_Marketplace;Consumer;3;25.42;4.6
AST003490;3/11/2023;2577.84;Online_Marketplace;Education;6;58.13;5
AST003491;3/11/2021;191.77;Retail_Partner;SMB;12;16.67;5
AST003492;26/4/2022;513.58;Direct_B2B;Education;12;12.48;5
AST003493;2/7/2020;319.85;Export;Consumer;6;12.25;4.3
AST003494;12/10/2022;571.59;Online_Marketplace;SMB;6;15.97;4.7
AST003498;8/9/2021;149.14;Online_Marketplace;Enterprise;6;18.33;5
AST003499;9/9/2020;340.03;Direct_B2B;Education;6;15.16;4.3
AST003503;3/4/2023;325.75;Retail_Partner;Enterprise;12;19.03;5
AST003506;26/6/2023;692.82;Export;Government;12;17.23;4.6
AST003507;13/9/2022;1337.47;Direct_B2B;Enterprise;12;49.97;5
AST003508;11/7/2021;313.15;Direct_B2B;Government;12;29.99;5
AST003509;11/2/2022;139.36;Retail_Partner;Enterprise;6;20.55;4.8
AST003510;30/10/2021;382.11;Direct_B2B;Enterprise;12;22.01;5
AST003511;27/6/2022;135.16;Direct_B2B;Education;12;16.87;4.9
AST003512;29/7/2021;231.35;Direct_B2B;SMB;6;25.16;4.5
AST003513;30/4/2023;2188.71;Direct_B2B;Enterprise;12;44.25;4.4
AST003514;21/1/2021;267.82;Direct_B2B;Consumer;6;21.14;5
AST003515;8/10/2020;318.56;Direct_B2B;Enterprise;6;14.15;4.8
AST003517;1/6/2022;146.98;Retail_Partner;SMB;6;8.69;4.6
AST003519;22/5/2022;509.81;Auction;Enterprise;6;13.67;4.8
AST003520;10/4/2021;131.5;Online_Marketplace;Enterprise;6;16.09;5
AST003521;25/4/2024;3467.76;Export;Education;12;58.96;5
AST003523;2/11/2021;154.78;Direct_B2B;Consumer;12;17.37;5
AST003524;27/5/2022;273.99;Retail_Partner;Government;12;28.1;4.7
AST003525;6/9/2020;273.3;Auction;Enterprise;3;12.33;4.5
AST003526;21/5/2021;304.02;Direct_B2B;SMB;6;12.86;4.2
AST003527;18/4/2022;501.22;Online_Marketplace;Enterprise;6;15.93;4.8
AST003528;23/5/2024;289.18;Retail_Partner;Education;12;17.29;5
AST003530;6/10/2021;1594.2;Online_Marketplace;SMB;3;54.03;4.8
AST003531;6/9/2021;240.1;Export;Enterprise;12;26.48;5
AST003534;1/11/2021;2467.82;Online_Marketplace;Enterprise;3;44.44;4.6
AST003536;3/4/2020;130.74;Online_Marketplace;Enterprise;3;16.33;4.5
AST003537;7/7/2022;307.34;Direct_B2B;Education;6;27.26;4.4
AST003539;25/6/2020;364.08;Online_Marketplace;Enterprise;3;21.59;4.4
AST003541;20/3/2022;344.56;Auction;Enterprise;3;16.79;5
AST003546;1/9/2020;217.51;Direct_B2B;SMB;6;21.96;4.5
AST003547;15/12/2022;701.53;Online_Marketplace;SMB;6;13.12;5
AST003548;26/5/2020;252.54;Auction;SMB;3;27.89;5
AST003549;14/7/2024;776.22;Direct_B2B;Government;12;16.25;5
AST003550;12/5/2022;456.82;Export;Government;12;12.52;5
AST003553;8/10/2024;829.97;Retail_Partner;Education;12;25.96;5
AST003555;16/4/2021;140.81;Online_Marketplace;SMB;3;21.45;4.8
AST003556;26/8/2021;202.05;Export;Education;12;28.55;4.8
AST003557;9/10/2024;2887.88;Direct_B2B;Enterprise;12;50.63;5
AST003558;7/1/2021;2170.64;Direct_B2B;Education;6;55.46;4.7
AST003560;15/6/2022;565.98;Online_Marketplace;SMB;6;14.61;5
AST003561;29/11/2023;391.71;Retail_Partner;SMB;12;21.45;5
AST003562;29/9/2023;390.16;Direct_B2B;Enterprise;12;20.88;4.8
AST003563;5/7/2022;396.04;Direct_B2B;SMB;6;12.65;4.8
AST003564;15/3/2023;195.99;Auction;SMB;6;19.61;5
AST003565;27/1/2024;2835.99;Export;Education;12;59.16;5
AST003567;11/4/2023;748.94;Retail_Partner;Enterprise;12;17.76;5
AST003568;4/8/2023;388.46;Online_Marketplace;Consumer;6;23.49;5
AST003570;25/7/2022;505.85;Direct_B2B;Enterprise;12;15.27;4.3
AST003572;19/10/2021;543.14;Direct_B2B;Consumer;12;14.49;5
AST003575;8/7/2024;236.95;Export;Government;12;21.16;4.4
AST003577;5/5/2024;309.77;Direct_B2B;Enterprise;12;23.08;5
AST003578;30/3/2023;652.39;Online_Marketplace;Enterprise;6;17.68;5
AST003579;13/1/2021;1145.19;Auction;Government;3;56.51;5
AST003580;23/1/2020;290;Direct_B2B;Enterprise;6;14.19;4.8
AST003581;7/1/2023;638.2;Online_Marketplace;Education;6;13.68;5
AST003582;9/8/2022;2766.33;Direct_B2B;Enterprise;12;42.6;5
AST003584;23/4/2020;321.74;Direct_B2B;SMB;6;27.31;4.1
AST003585;15/6/2023;574.2;Export;Enterprise;12;12.52;5
AST003586;29/9/2020;1465.02;Direct_B2B;Enterprise;6;57.45;4.9
AST003587;7/12/2023;859.88;Direct_B2B;Enterprise;12;14.7;5
AST003588;15/2/2022;464.55;Online_Marketplace;Consumer;3;16.04;4.7
AST003590;18/8/2020;200.96;Online_Marketplace;Enterprise;6;28.6;5
AST003592;17/11/2022;278.22;Retail_Partner;Enterprise;12;17.72;4.8
AST003593;11/11/2020;309.92;Direct_B2B;SMB;6;16.69;4.8
AST003594;5/7/2021;1024.41;Direct_B2B;Enterprise;6;46.23;4.6
AST003598;16/7/2020;105.92;Auction;Enterprise;6;19.76;5
AST003599;8/12/2023;2579.2;Direct_B2B;SMB;12;52.23;5
AST003601;5/4/2020;245.83;Auction;SMB;3;24.05;4.4
AST003602;25/3/2024;577.09;Online_Marketplace;SMB;6;13.33;5
AST003604;4/9/2020;230.42;Online_Marketplace;Enterprise;3;14.9;4.5
AST003606;31/12/2020;146.98;Auction;Government;3;19.28;5
AST003609;1/8/2022;462.61;Auction;Enterprise;6;16.83;5
AST003610;2/9/2023;442.54;Export;Enterprise;12;23.71;4.7
AST003615;5/4/2022;370.61;Online_Marketplace;Education;6;20.1;5
AST003616;6/5/2022;1916.41;Online_Marketplace;Enterprise;6;47.17;5
AST003618;25/7/2021;300.24;Retail_Partner;SMB;6;16.35;4.4
AST003619;24/2/2022;241.99;Direct_B2B;Enterprise;6;10.04;4.3
AST003621;22/6/2024;726.26;Online_Marketplace;Enterprise;6;12.93;5
AST003624;26/6/2024;709.84;Online_Marketplace;Enterprise;6;17.73;4.8
AST003625;2/5/2024;767.8;Direct_B2B;Enterprise;12;15.31;5
AST003626;1/11/2022;421.92;Online_Marketplace;Enterprise;3;17.87;4.5
AST003628;21/8/2021;277.54;Retail_Partner;Enterprise;6;13.25;4.8
AST003630;16/7/2021;237.01;Online_Marketplace;Enterprise;6;24.25;4.6
AST003631;14/1/2023;237.13;Direct_B2B;Enterprise;12;23.28;4.8
AST003638;18/8/2022;349.81;Export;Enterprise;12;20.22;4.9
AST003641;9/7/2022;1465.16;Retail_Partner;Enterprise;12;45.48;5
AST003642;3/2/2024;598.94;Direct_B2B;Education;12;28.25;4.8
AST003644;27/11/2023;3621.48;Online_Marketplace;Education;6;58.56;4.5
AST003645;5/4/2022;258.72;Direct_B2B;Enterprise;12;28.55;4.8
AST003647;21/7/2022;170.29;Online_Marketplace;Enterprise;6;19.19;5
AST003649;27/5/2023;355.33;Retail_Partner;SMB;12;10.66;4.9
AST003650;12/8/2020;454.45;Online_Marketplace;Education;3;17.44;4.4
AST003651;2/3/2021;148.7;Auction;SMB;3;20.13;4.7
AST003652;13/2/2024;270.08;Online_Marketplace;Enterprise;6;23.91;5
AST003654;16/11/2023;633.4;Export;SMB;12;14.05;5
AST003656;25/5/2023;316.92;Online_Marketplace;Enterprise;6;8.37;4.9
AST003657;22/7/2022;513.22;Retail_Partner;Enterprise;12;21.53;5
AST003659;30/1/2021;1297.07;Direct_B2B;Enterprise;6;50.75;4.9
AST003661;4/9/2020;324.21;Direct_B2B;Education;6;21.85;5
AST003662;9/1/2023;291.1;Direct_B2B;SMB;12;21.22;4.9
AST003663;10/8/2023;510.16;Online_Marketplace;SMB;6;21.44;5
AST003667;27/8/2022;326.57;Retail_Partner;Government;6;28.89;4.6
AST003669;10/7/2021;317.76;Online_Marketplace;Enterprise;3;17.7;4.2
AST003673;14/5/2022;358.83;Online_Marketplace;Enterprise;3;27.02;4.6
AST003674;26/6/2021;329.16;Retail_Partner;Government;6;15.52;5
AST003675;18/6/2023;633.41;Retail_Partner;Consumer;12;14.36;4.9
AST003676;26/12/2023;247.37;Direct_B2B;Enterprise;12;16.02;5
AST003677;26/6/2021;136.58;Direct_B2B;Enterprise;6;11.97;4.5
AST003678;8/6/2023;466.48;Online_Marketplace;Education;3;13.43;4.3
AST003680;6/2/2021;184.76;Retail_Partner;SMB;12;22.55;4.8
AST003682;13/7/2023;569.46;Direct_B2B;SMB;12;14.95;5
AST003683;16/2/2022;2150.2;Direct_B2B;Government;12;58.34;5
AST003685;22/9/2021;340.25;Auction;Consumer;6;20.34;5
AST003686;28/10/2020;96.07;Direct_B2B;Government;6;20.94;4.6
AST003687;13/12/2022;669.52;Retail_Partner;SMB;12;12.61;5
AST003689;23/4/2021;179.13;Retail_Partner;Enterprise;12;19.75;5
AST003690;28/7/2022;632.58;Auction;Enterprise;6;13.06;4.9
AST003692;31/1/2021;354.46;Online_Marketplace;Enterprise;3;12.63;4.8
AST003693;10/6/2020;719.18;Export;Enterprise;6;53.26;3.8
AST003694;9/7/2022;2091.05;Online_Marketplace;Consumer;6;55.37;5
AST003695;5/11/2021;158.33;Direct_B2B;Education;12;18.82;5
AST003696;13/2/2023;591.17;Retail_Partner;Enterprise;12;13.43;4.9
AST003697;25/11/2023;508.85;Online_Marketplace;Enterprise;6;22.48;5
AST003698;11/3/2020;181.82;Direct_B2B;Enterprise;6;24.43;4.5
AST003699;8/7/2022;415.6;Auction;SMB;6;13.36;4.8
AST003700;6/4/2023;231.89;Direct_B2B;SMB;12;10.56;4.7
