asset_id,equipment_type,region,carbon_savings_kg,lifecycle_extension_years,refurbishment_success
ITAD-004591,Desktop,Middle East & Africa,435.25,3.22,True
ITAD-004592,Printer,Europe,326.0,2.32,True
ITAD-004593,Printer,Asia Pacific,334.18,1.47,False
ITAD-004594,Server,Asia Pacific,1033.25,3.24,True
ITAD-004595,Smartphone,Asia Pacific,6.95,0.0,False
ITAD-004596,Tablet,Europe,61.09,0.6,False
ITAD-004597,Laptop,Europe,241.65,1.04,False
ITAD-004598,Server,North America,834.94,2.77,True
ITAD-004599,Desktop,Latin America,304.81,1.83,True
ITAD-004600,Smartphone,North America,62.3,1.96,True
ITAD-004601,Printer,Asia Pacific,58.24,0.0,False
ITAD-004602,Desktop,Middle East & Africa,80.93,0.0,False
ITAD-004603,Monitor,North America,168.6,3.35,True
ITAD-004604,Laptop,Asia Pacific,285.91,2.92,True
ITAD-004605,Printer,Europe,184.35,2.2,True
ITAD-004606,Laptop,Asia Pacific,246.32,2.54,True
ITAD-004607,Monitor,Middle East & Africa,200.38,2.13,True
ITAD-004608,Smartphone,Europe,50.15,1.65,False
ITAD-004609,Laptop,Asia Pacific,184.56,3.04,True
ITAD-004610,Laptop,Asia Pacific,198.92,1.58,True
ITAD-004611,Smartphone,Europe,5.9,0.0,False
ITAD-004612,Monitor,North America,165.8,2.48,True
ITAD-004613,Printer,Europe,213.4,1.35,False
ITAD-004614,Monitor,Europe,237.43,1.36,False
ITAD-004615,Smartphone,North America,8.38,0.0,False
ITAD-004616,Laptop,Europe,237.56,1.81,True
ITAD-004617,Printer,Latin America,171.53,2.49,True
ITAD-004618,Printer,Asia Pacific,242.13,1.67,True
ITAD-004619,Smartphone,North America,63.64,1.03,False
ITAD-004620,Server,Middle East & Africa,672.15,2.23,True
ITAD-004621,Printer,Europe,156.35,1.99,True
ITAD-004622,Monitor,Asia Pacific,229.89,2.28,True
ITAD-004623,Monitor,Europe,167.02,1.59,True
ITAD-004624,Desktop,North America,495.45,2.59,True
ITAD-004625,Laptop,Europe,322.81,2.38,True
ITAD-004626,Desktop,Asia Pacific,469.18,2.63,True
ITAD-004627,Server,North America,919.56,2.13,True
ITAD-004628,Laptop,North America,293.27,1.85,True
ITAD-004629,Printer,North America,315.51,3.09,True
ITAD-004630,Tablet,Asia Pacific,85.28,1.52,True
ITAD-004631,Printer,Asia Pacific,210.65,2.17,True
ITAD-004632,Laptop,Asia Pacific,283.22,2.26,True
ITAD-004633,Printer,North America,226.63,2.1,True
ITAD-004634,Printer,Europe,200.89,2.77,True
ITAD-004635,Desktop,Europe,415.62,2.76,True
ITAD-004636,Server,North America,753.99,2.43,False
ITAD-004637,Desktop,Latin America,346.54,1.09,False
ITAD-004638,Monitor,Asia Pacific,127.93,1.56,True
ITAD-004639,Desktop,Middle East & Africa,396.24,3.36,True
ITAD-004640,Monitor,Asia Pacific,140.49,0.99,False
ITAD-004641,Desktop,Europe,425.12,2.03,True
ITAD-004642,Desktop,North America,410.48,2.66,True
ITAD-004643,Tablet,Latin America,98.81,1.98,True
ITAD-004644,Laptop,Asia Pacific,210.66,3.14,True
ITAD-004645,Desktop,Latin America,301.54,1.09,False
ITAD-004646,Printer,North America,319.18,2.14,True
ITAD-004647,Desktop,Latin America,454.88,3.0,True
ITAD-004648,Smartphone,North America,6.67,0.0,False
ITAD-004649,Printer,North America,288.61,3.47,True
ITAD-004650,Monitor,Latin America,239.78,1.89,True
ITAD-004651,Laptop,North America,310.37,2.46,True
ITAD-004652,Printer,Latin America,273.99,1.92,True
ITAD-004653,Tablet,Asia Pacific,11.16,0.0,False
ITAD-004654,Laptop,North America,293.55,2.88,True
ITAD-004655,Monitor,Asia Pacific,169.45,1.93,True
ITAD-004656,Tablet,North America,60.53,3.35,True
ITAD-004657,Smartphone,Asia Pacific,6.02,0.0,False
ITAD-004658,Laptop,Asia Pacific,288.98,3.24,True
ITAD-004659,Desktop,North America,477.44,2.38,True
ITAD-004660,Desktop,Latin America,483.71,2.04,True
ITAD-004661,Desktop,Latin America,380.86,3.26,True
ITAD-004662,Printer,Europe,225.73,3.3,True
ITAD-004663,Printer,Europe,310.3,3.35,True
ITAD-004664,Smartphone,Asia Pacific,58.19,3.42,True
ITAD-004665,Laptop,North America,178.7,2.98,True
ITAD-004666,Desktop,North America,339.93,2.84,True
ITAD-004667,Smartphone,North America,36.43,2.75,True
ITAD-004668,Tablet,Asia Pacific,100.02,2.67,True
ITAD-004669,Laptop,Europe,56.64,0.0,False
ITAD-004670,Laptop,Middle East & Africa,176.66,1.6,True
ITAD-004671,Tablet,Europe,14.94,0.0,False
ITAD-004672,Laptop,Europe,273.8,1.59,True
ITAD-004673,Smartphone,Latin America,58.81,0.83,False
ITAD-004674,Monitor,Europe,237.86,2.3,True
ITAD-004675,Tablet,Asia Pacific,17.93,0.0,False
ITAD-004676,Server,North America,972.18,2.35,False
ITAD-004677,Smartphone,North America,4.33,0.0,False
ITAD-004678,Laptop,North America,292.43,2.46,True
ITAD-004679,Monitor,North America,174.62,1.56,True
ITAD-004680,Desktop,Europe,458.75,3.24,True
ITAD-004681,Laptop,Latin America,209.69,2.63,True
ITAD-004682,Monitor,Asia Pacific,177.15,1.58,True
ITAD-004683,Server,Asia Pacific,970.62,1.58,True
ITAD-004684,Smartphone,North America,4.5,0.0,False
ITAD-004685,Smartphone,Asia Pacific,45.0,2.78,True
ITAD-004686,Server,Asia Pacific,1151.07,1.15,False
ITAD-004687,Printer,Europe,310.23,1.78,True
ITAD-004688,Printer,Europe,265.87,2.33,True
ITAD-004689,Server,Latin America,1207.42,2.94,True
ITAD-004690,Printer,Europe,285.83,1.51,True
ITAD-004691,Printer,Europe,146.89,2.95,True
ITAD-004692,Tablet,Europe,98.45,1.99,True
ITAD-004693,Printer,Asia Pacific,209.46,3.03,True
ITAD-004694,Tablet,North America,70.44,2.28,True
ITAD-004695,Printer,Europe,58.54,0.0,False
ITAD-004696,Server,North America,1248.59,1.33,False
ITAD-004697,Tablet,Europe,50.2,1.21,False
ITAD-004698,Tablet,Europe,101.13,1.11,False
ITAD-004699,Smartphone,North America,38.76,2.18,True
ITAD-004700,Desktop,Asia Pacific,390.96,3.33,True
ITAD-004701,Laptop,North America,267.62,1.14,False
ITAD-004702,Printer,Europe,257.17,1.36,False
ITAD-004703,Monitor,Asia Pacific,182.86,3.13,True
ITAD-004704,Desktop,North America,87.08,0.0,False
ITAD-004705,Server,Europe,1172.93,3.1,True
ITAD-004706,Smartphone,Europe,62.55,2.19,True
ITAD-004707,Desktop,Asia Pacific,383.46,2.58,True
ITAD-004708,Desktop,Asia Pacific,302.29,3.34,True
ITAD-004709,Desktop,North America,286.15,1.53,True
ITAD-004710,Laptop,Latin America,244.82,0.51,False
ITAD-004711,Tablet,North America,78.11,1.7,True
ITAD-004712,Desktop,Europe,300.54,2.79,True
ITAD-004713,Monitor,Asia Pacific,167.15,2.94,True
ITAD-004714,Server,North America,1076.1,2.95,True
ITAD-004715,Laptop,Europe,328.61,2.72,True
ITAD-004716,Server,Asia Pacific,949.94,1.2,False
ITAD-004717,Monitor,Latin America,178.28,3.0,True
ITAD-004718,Server,North America,848.37,2.56,True
ITAD-004719,Laptop,North America,225.87,2.82,True
ITAD-004720,Server,Asia Pacific,1099.09,2.54,True
ITAD-004721,Printer,North America,250.21,3.14,True
ITAD-004722,Desktop,Asia Pacific,487.76,0.57,False
ITAD-004723,Smartphone,Europe,7.51,0.0,False
ITAD-004724,Printer,North America,40.64,0.0,False
ITAD-004725,Printer,North America,319.25,1.63,True
ITAD-004726,Server,Europe,693.59,2.34,True
ITAD-004727,Desktop,Europe,487.77,0.68,False
ITAD-004728,Tablet,Europe,48.67,3.45,True
ITAD-004729,Printer,Europe,249.05,3.04,True
ITAD-004730,Monitor,Asia Pacific,43.55,0.0,False
ITAD-004731,Server,North America,1074.81,2.99,True
ITAD-004732,Server,North America,1147.09,1.86,True
ITAD-004733,Printer,North America,222.01,3.19,True
ITAD-004734,Tablet,North America,84.74,1.7,True
ITAD-004735,Monitor,Europe,176.09,1.39,False
ITAD-004736,Tablet,North America,83.24,3.12,True
ITAD-004737,Monitor,Asia Pacific,204.87,2.22,True
ITAD-004738,Printer,Asia Pacific,163.78,1.64,True
ITAD-004739,Desktop,Middle East & Africa,286.64,1.59,True
ITAD-004740,Tablet,North America,55.62,3.34,True
ITAD-004741,Tablet,Europe,10.52,0.0,False
ITAD-004742,Desktop,North America,474.65,0.67,False
ITAD-004743,Monitor,Europe,242.55,1.7,True
ITAD-004744,Desktop,Asia Pacific,332.63,1.67,True
ITAD-004745,Smartphone,Asia Pacific,56.81,3.49,True
ITAD-004746,Monitor,Latin America,221.26,2.22,True
ITAD-004747,Server,Europe,1111.44,0.61,False
ITAD-004748,Server,North America,1164.1,3.01,True
ITAD-004749,Tablet,Europe,75.02,0.91,False
ITAD-004750,Printer,North America,179.35,1.66,True
ITAD-004751,Monitor,Latin America,228.57,3.17,True
ITAD-004752,Desktop,Europe,319.71,3.3,True
ITAD-004753,Desktop,Asia Pacific,338.77,3.38,True
ITAD-004754,Printer,North America,164.87,1.08,False
ITAD-004755,Laptop,Europe,253.44,3.26,True
ITAD-004756,Tablet,North America,48.29,2.19,True
ITAD-004757,Laptop,Latin America,251.41,2.16,True
ITAD-004758,Laptop,Europe,49.96,0.0,False
ITAD-004759,Monitor,Asia Pacific,242.76,2.81,True
ITAD-004760,Server,Middle East & Africa,821.54,3.42,True
ITAD-004761,Printer,Latin America,234.19,2.04,True
ITAD-004762,Smartphone,Asia Pacific,33.43,1.61,True
ITAD-004763,Monitor,Europe,246.53,1.48,False
ITAD-004764,Printer,Europe,253.99,2.35,True
ITAD-004765,Laptop,Middle East & Africa,41.0,0.0,False
ITAD-004766,Monitor,Europe,148.74,3.28,True
ITAD-004767,Server,Europe,1129.67,3.13,True
ITAD-004768,Server,Europe,867.69,2.44,True
ITAD-004769,Printer,North America,205.73,2.09,True
ITAD-004770,Desktop,North America,343.65,2.53,True
ITAD-004771,Printer,Latin America,271.44,3.49,True
ITAD-004772,Server,Asia Pacific,1222.09,2.04,True
ITAD-004773,Laptop,Europe,207.56,3.06,True
ITAD-004774,Smartphone,Europe,65.87,2.21,False
ITAD-004775,Tablet,Europe,58.45,2.46,True
ITAD-004776,Monitor,North America,126.84,3.38,True
ITAD-004777,Server,North America,740.78,3.45,True
ITAD-004778,Server,Asia Pacific,888.95,2.61,True
ITAD-004779,Desktop,Europe,360.31,1.9,True
ITAD-004780,Printer,Asia Pacific,320.77,1.62,False
ITAD-004781,Printer,Asia Pacific,134.18,3.36,True
ITAD-004782,Server,Asia Pacific,1180.03,3.05,True
ITAD-004783,Smartphone,Asia Pacific,65.25,3.1,True
ITAD-004784,Printer,Middle East & Africa,293.75,2.91,True
ITAD-004785,Printer,North America,179.83,1.76,False
ITAD-004786,Tablet,Asia Pacific,68.43,2.39,True
ITAD-004787,Server,North America,1023.03,2.87,True
ITAD-004788,Server,Europe,1158.38,2.43,True
ITAD-004789,Monitor,North America,185.23,2.06,True
ITAD-004790,Printer,Asia Pacific,160.1,2.42,True
ITAD-004791,Printer,North America,236.9,0.82,False
ITAD-004792,Smartphone,North America,50.69,2.25,True
ITAD-004793,Laptop,Middle East & Africa,189.38,1.74,True
ITAD-004794,Tablet,Europe,14.33,0.0,False
ITAD-004795,Printer,Asia Pacific,170.28,1.59,True
ITAD-004796,Desktop,North America,335.33,2.47,True
ITAD-004797,Smartphone,Asia Pacific,3.4,0.0,False
ITAD-004798,Printer,Asia Pacific,204.2,2.49,True
ITAD-004799,Monitor,Asia Pacific,141.19,2.34,True
ITAD-004800,Monitor,Europe,129.09,2.76,True
ITAD-004801,Smartphone,Europe,9.62,0.0,False
ITAD-004802,Printer,North America,317.36,1.94,True
ITAD-004803,Desktop,Latin America,383.9,1.97,True
ITAD-004804,Tablet,North America,75.25,2.27,True
ITAD-004805,Tablet,Asia Pacific,10.7,0.0,False
ITAD-004806,Monitor,Europe,242.41,2.25,True
ITAD-004807,Smartphone,Europe,20.62,2.57,True
ITAD-004808,Smartphone,North America,11.56,0.0,False
ITAD-004809,Server,Europe,1016.8,1.61,True
ITAD-004810,Smartphone,North America,4.25,0.0,False
ITAD-004811,Desktop,Asia Pacific,341.79,3.27,True
ITAD-004812,Laptop,Asia Pacific,333.47,1.69,True
ITAD-004813,Desktop,Europe,404.03,2.98,True
ITAD-004814,Desktop,North America,435.47,2.76,True
ITAD-004815,Server,Europe,977.56,1.64,True
ITAD-004816,Tablet,Europe,17.1,0.0,False
ITAD-004817,Server,Europe,1027.71,1.67,True
ITAD-004818,Desktop,North America,305.44,2.51,True
ITAD-004819,Desktop,Asia Pacific,315.27,2.52,True
ITAD-004820,Laptop,Europe,209.02,2.19,True
ITAD-004821,Server,North America,755.42,1.01,False
ITAD-004822,Monitor,Asia Pacific,231.85,1.05,False
ITAD-004823,Server,Asia Pacific,949.15,2.62,True
ITAD-004824,Tablet,Europe,85.31,3.2,True
ITAD-004825,Tablet,North America,71.29,1.55,True
ITAD-004826,Desktop,Asia Pacific,325.49,3.24,True
ITAD-004827,Smartphone,Latin America,6.32,0.0,False
ITAD-004828,Tablet,North America,89.0,3.13,True
ITAD-004829,Laptop,North America,217.06,2.26,True
ITAD-004830,Laptop,Europe,223.75,2.82,True
ITAD-004831,Server,Asia Pacific,1090.05,1.51,True
ITAD-004832,Laptop,North America,309.17,1.61,True
ITAD-004833,Printer,North America,296.59,3.47,True
ITAD-004834,Laptop,Latin America,273.98,3.08,True
ITAD-004835,Desktop,Middle East & Africa,316.7,1.26,False
ITAD-004836,Monitor,Europe,230.28,2.35,True
ITAD-004837,Monitor,Europe,151.46,0.89,False
ITAD-004838,Laptop,North America,327.19,1.53,True
ITAD-004839,Tablet,Europe,85.64,2.53,True
ITAD-004840,Laptop,Asia Pacific,214.71,1.74,True
ITAD-004841,Monitor,Latin America,219.4,1.58,True
ITAD-004842,Smartphone,Europe,3.89,0.0,False
ITAD-004843,Desktop,North America,351.98,2.73,True
ITAD-004844,Laptop,North America,174.9,1.03,False
ITAD-004845,Monitor,Latin America,195.18,2.59,True
ITAD-004846,Printer,North America,187.78,2.59,True
ITAD-004847,Tablet,North America,93.97,3.08,True
ITAD-004848,Desktop,Asia Pacific,386.55,1.64,True
ITAD-004849,Monitor,Asia Pacific,174.22,1.48,False
ITAD-004850,Server,Asia Pacific,1124.86,2.12,True
ITAD-004851,Server,North America,693.52,1.96,True
ITAD-004852,Printer,Europe,279.76,1.83,True
ITAD-004853,Desktop,North America,286.98,3.08,True
ITAD-004854,Server,Asia Pacific,895.65,2.77,True
ITAD-004855,Server,Middle East & Africa,787.83,2.37,True
ITAD-004856,Desktop,North America,305.28,1.77,True
ITAD-004857,Server,North America,829.61,3.48,True
ITAD-004858,Server,North America,1089.15,2.43,True
ITAD-004859,Monitor,North America,215.71,1.01,False
ITAD-004860,Desktop,North America,392.63,3.04,True
ITAD-004861,Server,North America,1172.92,2.16,True
ITAD-004862,Tablet,Asia Pacific,92.18,3.17,True
ITAD-004863,Server,Asia Pacific,688.73,2.36,True
ITAD-004864,Smartphone,Asia Pacific,42.49,2.53,True
ITAD-004865,Desktop,Europe,455.16,2.26,True
ITAD-004866,Laptop,North America,57.04,0.0,False
ITAD-004867,Laptop,Latin America,319.67,3.29,True
ITAD-004868,Server,Europe,858.92,1.77,True
ITAD-004869,Smartphone,North America,10.53,0.0,False
ITAD-004870,Monitor,North America,196.09,2.68,True
ITAD-004871,Smartphone,Europe,11.6,0.0,False
ITAD-004872,Tablet,Latin America,101.0,3.17,True
ITAD-004873,Laptop,Europe,37.91,0.0,False
ITAD-004874,Smartphone,North America,4.29,0.0,False
ITAD-004875,Monitor,Europe,154.72,2.49,True
ITAD-004876,Printer,North America,230.08,2.57,True
ITAD-004877,Laptop,North America,273.16,3.19,True
ITAD-004878,Desktop,Europe,56.71,0.0,False
ITAD-004879,Laptop,North America,223.77,2.64,True
ITAD-004880,Monitor,Europe,168.33,1.98,True
ITAD-004881,Tablet,North America,67.06,3.44,True
ITAD-004882,Printer,Asia Pacific,47.48,0.0,False
ITAD-004883,Printer,Europe,299.15,2.19,True
ITAD-004884,Server,Europe,922.73,1.6,True
ITAD-004885,Monitor,Europe,149.85,1.51,True
ITAD-004886,Server,Europe,983.16,0.71,False
ITAD-004887,Smartphone,Europe,5.05,0.0,False
ITAD-004888,Smartphone,North America,44.22,2.09,False
ITAD-004889,Printer,Asia Pacific,193.7,2.36,True
ITAD-004890,Smartphone,North America,58.64,3.41,True
ITAD-004891,Tablet,Asia Pacific,63.95,3.17,True
ITAD-004892,Printer,Asia Pacific,274.57,2.57,True
ITAD-004893,Smartphone,Europe,49.73,1.94,True
ITAD-004894,Smartphone,North America,6.91,0.0,False
ITAD-004895,Monitor,Asia Pacific,223.65,3.36,True
ITAD-004896,Tablet,Europe,68.56,2.08,True
ITAD-004897,Laptop,North America,185.65,1.22,False
ITAD-004898,Monitor,Asia Pacific,198.28,2.22,True
ITAD-004899,Laptop,North America,224.98,2.4,True
ITAD-004900,Monitor,North America,157.66,2.9,True
ITAD-004901,Tablet,Asia Pacific,60.08,2.55,True
ITAD-004902,Printer,Asia Pacific,33.81,0.0,False
ITAD-004903,Server,Asia Pacific,739.17,1.51,False
ITAD-004904,Server,Europe,1118.96,2.36,True
ITAD-004905,Smartphone,Asia Pacific,24.54,2.59,True
ITAD-004906,Desktop,Latin America,450.3,1.82,True
ITAD-004907,Smartphone,Asia Pacific,11.31,0.0,False
ITAD-004908,Tablet,Middle East & Africa,45.24,1.7,True
ITAD-004909,Desktop,Europe,401.53,2.37,True
ITAD-004910,Server,Europe,937.47,3.01,True
ITAD-004911,Printer,Europe,149.14,2.24,True
ITAD-004912,Monitor,Europe,41.34,0.0,False
ITAD-004913,Server,Asia Pacific,752.01,2.06,True
ITAD-004914,Laptop,North America,315.56,2.39,True
ITAD-004915,Smartphone,Europe,56.33,2.16,False
ITAD-004916,Tablet,Europe,68.84,1.88,True
ITAD-004917,Desktop,Europe,54.96,0.0,False
ITAD-004918,Printer,Europe,183.89,2.88,True
ITAD-004919,Printer,Asia Pacific,293.35,1.76,True
ITAD-004920,Printer,North America,279.22,3.05,True
ITAD-004921,Printer,Asia Pacific,220.96,3.34,True
ITAD-004922,Server,Latin America,672.38,3.18,True
ITAD-004923,Printer,Asia Pacific,119.39,3.02,True
ITAD-004924,Monitor,Europe,164.54,3.26,True
ITAD-004925,Monitor,Europe,171.37,2.53,True
ITAD-004926,Monitor,Europe,168.9,1.67,True
ITAD-004927,Printer,Europe,37.76,0.0,False
ITAD-004928,Server,Asia Pacific,1097.07,2.68,True
ITAD-004929,Server,Middle East & Africa,1027.6,2.78,True
ITAD-004930,Smartphone,Asia Pacific,24.58,2.66,True
ITAD-004931,Laptop,North America,298.36,2.4,True
ITAD-004932,Tablet,Europe,63.15,3.17,True
ITAD-004933,Tablet,Europe,92.08,1.52,True
ITAD-004934,Smartphone,North America,67.17,1.74,True
ITAD-004935,Monitor,North America,177.53,3.32,True
ITAD-004936,Laptop,Latin America,36.68,0.0,False
ITAD-004937,Printer,North America,283.62,1.99,True
ITAD-004938,Monitor,North America,157.61,3.17,True
ITAD-004939,Monitor,Asia Pacific,129.91,1.79,True
ITAD-004940,Desktop,Latin America,342.25,2.58,True
ITAD-004941,Monitor,Europe,243.16,3.03,True
ITAD-004942,Printer,North America,273.47,3.29,True
ITAD-004943,Printer,North America,331.0,1.16,False
ITAD-004944,Printer,Latin America,168.17,2.84,True
ITAD-004945,Server,Latin America,795.38,1.84,True
ITAD-004946,Printer,Europe,277.71,2.37,True
ITAD-004947,Monitor,Asia Pacific,170.06,1.47,False
ITAD-004948,Smartphone,Asia Pacific,48.63,3.08,True
ITAD-004949,Smartphone,Europe,48.59,2.66,True
ITAD-004950,Printer,North America,256.24,3.32,True
ITAD-004951,Server,Asia Pacific,1211.44,1.66,True
ITAD-004952,Monitor,Europe,162.31,2.03,True
ITAD-004953,Laptop,North America,232.31,3.22,True
ITAD-004954,Tablet,Asia Pacific,44.32,3.01,True
ITAD-004955,Monitor,Latin America,176.28,2.3,True
ITAD-004956,Monitor,Latin America,190.13,2.09,True
ITAD-004957,Printer,North America,309.42,3.41,True
ITAD-004958,Printer,Latin America,312.22,1.64,True
ITAD-004959,Desktop,Middle East & Africa,351.72,0.61,False
ITAD-004960,Printer,North America,282.16,2.27,True
ITAD-004961,Server,North America,991.12,2.08,True
ITAD-004962,Tablet,Asia Pacific,50.04,2.76,True
ITAD-004963,Laptop,North America,312.79,1.9,True
ITAD-004964,Monitor,Asia Pacific,30.77,0.0,False
ITAD-004965,Smartphone,Asia Pacific,40.44,2.73,True
ITAD-004966,Monitor,North America,163.99,2.65,True
ITAD-004967,Desktop,Asia Pacific,84.42,0.0,False
ITAD-004968,Printer,Asia Pacific,278.7,3.04,True
ITAD-004969,Monitor,Europe,198.2,2.77,True
ITAD-004970,Laptop,Asia Pacific,59.86,0.0,False
ITAD-004971,Monitor,Asia Pacific,225.87,3.44,True
ITAD-004972,Server,Asia Pacific,756.45,2.37,True
ITAD-004973,Smartphone,Asia Pacific,6.36,0.0,False
ITAD-004974,Monitor,North America,222.56,1.98,True
ITAD-004975,Tablet,Asia Pacific,15.37,0.0,False
ITAD-004976,Laptop,Europe,220.91,1.37,False
ITAD-004977,Printer,Asia Pacific,130.72,2.22,True
ITAD-004978,Desktop,Europe,422.3,3.41,True
ITAD-004979,Desktop,Europe,357.65,2.03,True
ITAD-004980,Smartphone,Asia Pacific,7.91,0.0,False
ITAD-004981,Laptop,Europe,203.44,1.72,True
ITAD-004982,Smartphone,North America,63.06,1.9,True
ITAD-004983,Monitor,North America,240.25,2.06,True
ITAD-004984,Desktop,Asia Pacific,404.21,2.3,True
ITAD-004985,Printer,Europe,307.22,3.08,True
ITAD-004986,Tablet,Europe,48.37,2.33,True
ITAD-004987,Desktop,North America,497.52,3.03,True
ITAD-004988,Laptop,Asia Pacific,203.57,1.54,True
ITAD-004989,Tablet,Asia Pacific,11.78,0.0,False
ITAD-004990,Server,Asia Pacific,965.89,2.65,True
ITAD-004991,Laptop,Europe,269.64,2.57,True
ITAD-004992,Printer,Europe,253.85,3.32,True
ITAD-004993,Desktop,Europe,331.25,2.38,True
