asset_id;device_type;brand;model;acquisition_date;condition_score;original_price;age_months;refurb_potential;carbon_footprint_kg
AST002458;Laptop;Lenovo;Lenovo Pro4675;14/10/2021;6.3;910.49;38.6;Medium;313.3
AST002459;Smartphone;HP;HP Pavilion7371;7/9/2022;8;694.34;27.8;High;84.5
AST002460;Desktop;Dell;Dell Elite9370;26/10/2021;7;775.07;38.2;High;253.3
AST002461;Laptop;HP;HP 5712;13/2/2023;8.1;796.37;22.6;High;287.2
AST002462;Laptop;ASUS;ASUS Pavilion1769;7/7/2024;9.2;897.37;5.8;High;319.1
AST002463;Laptop;Dell;Dell Inspiron7349;3/6/2023;9.6;1069.07;19;High;281.5
AST002464;Server;Dell;Dell Inspiron6122;5/7/2023;9.6;2921.54;17.9;High;1101.9
AST002465;Laptop;HP;HP Latitude1881;14/10/2023;9.4;1103.81;14.6;High;277.1
AST002466;Desktop;HP;HP Pro5117;14/1/2023;6.8;664.62;23.6;Medium;227
AST002467;Server;HP;HP Elite8259;12/9/2023;7.9;3958.41;15.6;High;1116.1
AST002468;Server;Lenovo;Lenovo 4695;18/10/2020;6.7;3442.35;50.4;Medium;1291.9
AST002469;Desktop;Lenovo;Lenovo Pavilion7025;16/6/2022;8.5;654.51;30.5;High;226.4
AST002470;Laptop;Lenovo;Lenovo 9955;26/6/2022;8;898.68;30.2;High;284.6
AST002471;Desktop;Lenovo;Lenovo Pavilion4218;27/3/2024;7.2;690.38;9.2;High;227.7
AST002472;Desktop;HP;HP 4170;11/7/2022;8.1;814.74;29.7;High;271.9
AST002473;Tablet;Lenovo;Lenovo ThinkPad8353;28/7/2020;4.1;393.12;53.1;Medium;135.2
AST002474;Desktop;HP;HP Elite2220;13/8/2024;8.6;872.01;4.6;High;254.9
AST002475;Laptop;HP;HP Elite3847;5/5/2024;10;991.08;7.9;High;304.9
AST002476;Laptop;Dell;Dell Pavilion9418;7/4/2022;7.6;1045.73;32.8;High;323.6
AST002477;Desktop;HP;HP Pro7180;3/10/2023;10;645.11;14.9;High;228.9
AST002478;Laptop;HP;HP Pro8020;26/2/2021;4.1;972.42;46.1;Medium;307
AST002479;Desktop;ASUS;ASUS ThinkPad5329;19/8/2024;8.1;563.97;4.4;High;273.8
AST002480;Laptop;HP;HP Elite3636;8/5/2020;3.7;960.47;55.8;Low;327.9
AST002481;Server;HP;HP Latitude5178;20/8/2023;9.1;3222.41;16.4;High;1303.8
AST002482;Smartphone;Acer;Acer Pro6415;24/5/2022;4.5;496.76;31.3;Medium;80.5
AST002483;Laptop;Lenovo;Lenovo Inspiron3536;27/12/2023;7.6;822.33;12.2;High;270.1
AST002484;Monitor;ASUS;ASUS Pro3518;8/12/2023;10;302.17;12.8;High;197.4
AST002485;Laptop;Dell;Dell ThinkPad1833;21/1/2023;8.8;1030.31;23.3;High;294.8
AST002486;Laptop;Apple;Apple 5934;15/9/2023;9;1252.07;15.5;High;316.4
AST002487;Tablet;Dell;Dell Inspiron6866;16/1/2024;5.8;542.32;11.5;Medium;143.5
AST002488;Laptop;Samsung;Samsung Pro6207;27/7/2020;7.5;676.56;53.2;Medium;292.5
AST002489;Laptop;Dell;Dell Latitude4603;11/4/2022;7.2;1074.51;32.7;High;296.7
AST002490;Tablet;Lenovo;Lenovo Elite9529;11/8/2020;4.2;472.29;52.7;Medium;146.9
AST002491;Desktop;ASUS;ASUS Pro9276;19/10/2022;8;693.08;26.4;High;229.1
AST002492;Desktop;Lenovo;Lenovo Elite7814;20/12/2023;10;702;12.4;High;258.3
AST002493;Laptop;Dell;Dell Latitude9798;10/2/2020;5;968.38;58.7;Medium;300.9
AST002494;Laptop;Apple;Apple Inspiron2506;15/10/2024;10;1087.16;2.5;High;314.3
AST002495;Laptop;ASUS;ASUS ThinkPad4624;9/7/2022;7.6;824.59;29.8;High;313.6
AST002496;Server;Dell;Dell Elite6437;24/1/2022;8;3506.6;35.2;High;1140.2
AST002497;Server;Other;Other ThinkPad6911;3/6/2021;7.6;3393.81;42.9;High;1121.5
AST002498;Desktop;HP;HP ThinkPad4579;8/9/2023;8.8;707.03;15.8;High;265
AST002499;Laptop;Lenovo;Lenovo 9691;5/8/2022;8.8;899.73;28.9;High;294.9
AST002500;Laptop;Samsung;Samsung Inspiron1144;11/7/2022;8.6;801.06;29.7;High;286.5
AST002501;Smartphone;ASUS;ASUS Pro6668;24/5/2021;2.7;554.03;43.3;Low;87.2
AST002502;Laptop;Acer;Acer Inspiron4937;14/7/2020;8.4;777.98;53.6;Medium;293.6
AST002503;Smartphone;Lenovo;Lenovo Pavilion4994;3/5/2021;4.6;427.57;44;Medium;72.1
AST002504;Laptop;Lenovo;Lenovo Pro6258;12/8/2022;7.6;871.16;28.6;High;270.2
AST002505;Laptop;Dell;Dell Inspiron2857;15/8/2020;5.3;948.95;52.5;Medium;302.2
AST002506;Laptop;Samsung;Samsung Inspiron5203;7/10/2021;5.4;884.42;38.8;Medium;299
AST002507;Tablet;Dell;Dell Latitude5633;8/5/2023;7.2;396.31;19.8;High;136.3
AST002508;Desktop;Apple;Apple Pro9468;13/4/2023;8.5;904.87;20.6;High;238.3
AST002509;Laptop;Lenovo;Lenovo 7143;6/5/2023;8.3;834.24;19.9;High;297.9
AST002510;Laptop;Lenovo;Lenovo Latitude9335;18/5/2020;5.7;786.39;55.5;Medium;329.4
AST002511;Server;HP;HP Inspiron8975;2/6/2022;8.5;3187.32;31;High;1198.5
AST002512;Desktop;HP;HP Pro5856;14/8/2020;5.1;650.41;52.6;Medium;264.9
AST002513;Server;Dell;Dell Pavilion4154;16/4/2022;10;3766.51;32.5;High;1250.7
AST002514;Laptop;HP;HP ThinkPad9419;21/6/2022;7.4;1059.51;30.4;High;277.1
AST002515;Laptop;Dell;Dell Pro2572;13/10/2020;5.9;1050.19;50.6;Medium;295.1
AST002516;Laptop;Lenovo;Lenovo Elite9814;26/8/2021;6;771.85;40.2;Medium;310.5
AST002517;Laptop;HP;HP Latitude1120;23/6/2020;5.7;832.6;54.3;Medium;322.8
AST002518;Tablet;Dell;Dell Pavilion2072;2/12/2023;8.2;430.04;13;High;152.7
AST002519;Server;ASUS;ASUS Elite4492;15/8/2022;9;2781.71;28.5;High;1213.7
AST002520;Desktop;ASUS;ASUS 7950;1/6/2023;7.7;656.86;19;High;249.9
AST002521;Laptop;Lenovo;Lenovo 2702;3/10/2023;7.6;773.99;14.9;High;274
AST002522;Server;Lenovo;Lenovo Elite9810;2/4/2022;8.6;3341.41;33;High;1084.3
AST002523;Desktop;Lenovo;Lenovo 8130;18/3/2024;7.8;719.43;9.5;High;231.3
AST002524;Monitor;HP;HP Pavilion2181;1/5/2023;8.7;344.82;20;High;217.5
AST002525;Desktop;HP;HP Pavilion3519;21/8/2021;7.4;607.67;40.3;High;267.7
AST002526;Server;Acer;Acer Pro8523;8/12/2021;6.6;3103.46;36.8;Medium;1173.1
AST002527;Laptop;ASUS;ASUS Pavilion6434;1/12/2022;7.2;752.05;25;High;305.4
AST002528;Desktop;Samsung;Samsung Pro2433;26/5/2023;9.4;586.25;19.2;High;228.2
AST002529;Desktop;HP;HP Pro1889;2/9/2020;8;559.05;51.9;High;255
AST002530;Desktop;ASUS;ASUS Elite5127;8/11/2023;10;617.66;13.8;High;252.3
AST002531;Server;Lenovo;Lenovo Latitude2154;25/8/2020;6;2653.22;52.2;Medium;1081.5
AST002532;Server;Lenovo;Lenovo Latitude4729;3/12/2023;9.7;2827.3;12.9;High;1200.4
AST002533;Tablet;Dell;Dell ThinkPad7678;18/10/2021;6.9;390.68;38.4;Medium;135.5
AST002534;Server;Dell;Dell Inspiron8391;12/2/2023;9;3056.73;22.6;High;1200.8
AST002535;Laptop;Lenovo;Lenovo Pavilion7626;7/7/2020;3.7;866.1;53.8;Low;322.2
AST002536;Server;Lenovo;Lenovo Inspiron6183;27/2/2023;8.1;2728.46;22.1;High;1145.7
AST002537;Laptop;Lenovo;Lenovo Pro7381;4/6/2021;5.2;850.25;42.9;Medium;314
AST002538;Laptop;Lenovo;Lenovo Pavilion2938;15/12/2021;5.6;929.69;36.5;Medium;324.9
AST002539;Laptop;ASUS;ASUS Latitude1096;6/2/2021;6.9;926.87;46.8;Medium;291.5
AST002540;Laptop;Dell;Dell Pavilion2036;12/7/2024;8.6;871.37;5.7;High;276.6
AST002541;Laptop;Apple;Apple 1745;2/4/2023;8.9;1180.71;21;High;306.3
AST002542;Laptop;Other;Other Pavilion2189;24/9/2024;9.8;1069.97;3.2;High;280.9
AST002543;Server;Dell;Dell ThinkPad9238;10/1/2021;7.6;3090.65;47.7;High;1229.7
AST002544;Server;HP;HP Pro5748;15/10/2022;8.2;3034.36;26.5;High;1181.2
AST002545;Tablet;ASUS;ASUS 5937;17/2/2021;4.8;469.63;46.4;Medium;144.8
AST002546;Laptop;ASUS;ASUS Latitude2417;24/6/2023;9.5;817.09;18.3;High;311
AST002547;Monitor;Dell;Dell ThinkPad8170;17/10/2020;7.1;286.74;50.5;High;209.2
AST002548;Laptop;HP;HP Inspiron7473;27/8/2022;5.8;1034.35;28.2;Medium;308.3
AST002549;Desktop;Apple;Apple 1504;14/4/2023;8.8;776.34;20.6;High;234.5
AST002550;Laptop;Samsung;Samsung Inspiron3561;17/8/2024;9.8;957.99;4.5;High;301.8
AST002551;Laptop;Dell;Dell Latitude4602;27/1/2021;6.2;834.77;47.1;Medium;303.9
AST002552;Laptop;Apple;Apple Elite7406;16/8/2021;8.7;1240.31;40.5;High;272.7
AST002553;Laptop;Apple;Apple 9941;1/8/2021;6.1;968.67;41;Medium;323.4
AST002554;Laptop;Apple;Apple ThinkPad3360;27/9/2023;9.5;1099.8;15.1;High;314.6
AST002555;Tablet;Dell;Dell ThinkPad7113;8/3/2024;9.5;409.05;9.8;High;144.5
AST002556;Laptop;Samsung;Samsung Pro3316;21/5/2023;7.5;842.61;19.4;High;305.7
AST002557;Desktop;Dell;Dell Pro1684;5/6/2023;8.1;768.13;18.9;High;239.3
AST002558;Desktop;Other;Other Pro7456;15/9/2021;6.7;624.15;39.5;Medium;235.4
AST002559;Laptop;Lenovo;Lenovo Latitude9970;10/7/2023;8.1;923.65;17.7;High;277.1
AST002560;Tablet;ASUS;ASUS Pro5992;23/1/2023;7.5;402.58;23.3;High;143.6
AST002561;Desktop;Dell;Dell Elite6633;25/11/2023;8.4;786;13.2;High;273.9
AST002562;Laptop;HP;HP Elite7760;8/2/2023;7.7;904.47;22.7;High;311.7
AST002563;Tablet;Other;Other Pavilion9397;5/7/2023;9.2;456.23;17.9;High;163.3
AST002564;Tablet;Acer;Acer Elite3637;22/3/2021;7.5;340;45.3;Medium;137.2
AST002565;Laptop;Dell;Dell Elite4617;20/9/2021;7.7;755.09;39.4;High;308.1
AST002566;Laptop;Dell;Dell Latitude5140;16/11/2023;9.3;788.8;13.5;High;284
AST002567;Desktop;HP;HP Elite2877;21/3/2022;8.9;814.81;33.4;High;269.3
AST002568;Laptop;Lenovo;Lenovo Elite1891;27/6/2022;8.5;832.49;30.2;High;318.4
AST002569;Desktop;Acer;Acer 9992;1/12/2020;8.4;488.71;49;High;236.2
AST002570;Tablet;Lenovo;Lenovo Inspiron2198;20/6/2022;8.4;504.11;30.4;High;149.9
AST002571;Laptop;Dell;Dell ThinkPad2103;13/4/2023;8.5;777.3;20.6;High;298.9
AST002572;Laptop;HP;HP ThinkPad2608;10/10/2023;10;1073.19;14.7;High;327.2
AST002573;Laptop;HP;HP Elite8982;24/6/2020;6.4;940.19;54.2;Medium;305.9
AST002574;Laptop;Dell;Dell ThinkPad6851;7/1/2021;5.3;875.19;47.8;Medium;316.7
AST002575;Laptop;Dell;Dell Elite4842;21/7/2023;9.1;1005.94;17.4;High;319
AST002576;Server;HP;HP Pro5671;19/4/2020;6.5;2877.86;56.4;Medium;1172.8
AST002577;Laptop;Acer;Acer Latitude2143;26/10/2022;6.8;947.34;26.2;Medium;326.3
AST002578;Server;Lenovo;Lenovo Elite6206;19/4/2022;7.2;2698.48;32.4;High;1080.8
AST002579;Tablet;HP;HP Inspiron8383;25/4/2023;9.8;397.16;20.2;High;163.4
AST002580;Desktop;Lenovo;Lenovo ThinkPad6008;9/10/2024;8.8;784.96;2.7;High;256.4
AST002581;Monitor;Lenovo;Lenovo Pavilion3496;5/5/2022;7.5;359.04;31.9;High;203.7
AST002582;Smartphone;Acer;Acer Latitude6971;19/4/2021;2.4;546.77;44.4;Low;81.7
AST002583;Desktop;HP;HP 6182;1/6/2023;9.2;832.71;19;High;237.8
AST002584;Desktop;Acer;Acer Inspiron3762;24/9/2023;8.6;619.17;15.2;High;236.2
AST002585;Server;Samsung;Samsung Pro6131;14/6/2021;8.6;2521.6;42.6;High;1226.3
AST002586;Server;HP;HP Elite4629;12/4/2022;6.9;3864.37;32.7;Medium;1159.4
AST002587;Desktop;HP;HP Pavilion8145;22/3/2022;8.5;595.66;33.3;High;274.2
AST002588;Desktop;Lenovo;Lenovo ThinkPad6889;19/6/2024;10;588.93;6.4;High;251
AST002589;Laptop;HP;HP Elite6432;27/5/2022;8.6;879.78;31.2;High;318.1
AST002590;Laptop;Apple;Apple Inspiron8583;9/1/2022;7.7;972.2;35.7;High;325
AST002591;Tablet;Dell;Dell Inspiron6877;18/9/2020;3.4;518.63;51.4;Low;150.9
AST002592;Laptop;HP;HP 6004;8/4/2023;8;868.66;20.8;High;322.5
AST002593;Laptop;Lenovo;Lenovo Inspiron2783;8/6/2021;5.4;985.4;42.8;Medium;278
AST002594;Server;Samsung;Samsung Elite2343;3/7/2020;5.8;2813.93;53.9;Medium;1241.6
AST002595;Laptop;Dell;Dell 5597;23/5/2022;7;921.51;31.3;Medium;286
AST002596;Tablet;HP;HP 3293;10/2/2020;3.7;383.48;58.7;Low;154.5
AST002597;Monitor;HP;HP Latitude4218;4/7/2023;9.8;293.03;17.9;High;197.4
AST002598;Laptop;HP;HP ThinkPad2252;5/10/2023;8.3;901.3;14.9;High;326.7
AST002599;Server;HP;HP Pavilion2235;16/6/2024;10;3444.86;6.5;High;1237.6
AST002600;Laptop;Apple;Apple Pro9309;8/5/2023;7.1;1266.88;19.8;High;326.9
AST002601;Monitor;HP;HP Pavilion1511;12/6/2023;9.9;364.88;18.7;High;200.6
AST002602;Laptop;Dell;Dell 7637;21/1/2024;9.1;1045.95;11.3;High;290
AST002603;Laptop;Lenovo;Lenovo 4485;13/6/2022;6.8;774.16;30.6;Medium;310.2
AST002604;Laptop;Apple;Apple Pro5269;11/2/2020;4.3;1154.04;58.6;Medium;274.5
AST002605;Monitor;Dell;Dell Latitude9842;9/4/2024;8.6;376.07;8.7;High;195.4
AST002606;Desktop;Lenovo;Lenovo Inspiron3435;21/3/2022;8.1;738.64;33.4;High;258
AST002607;Server;Dell;Dell ThinkPad7430;4/8/2023;8.2;3165.67;16.9;High;1092.5
AST002608;Desktop;Acer;Acer Elite5767;10/7/2023;8.5;730.09;17.7;High;240.7
AST002609;Server;HP;HP Elite8613;22/2/2022;7;3850.05;34.3;Medium;1268.4
AST002610;Laptop;Other;Other Latitude9362;14/2/2020;3.8;871.28;58.5;Low;327.7
AST002611;Desktop;Dell;Dell Pro7500;10/8/2021;7.1;720.58;40.7;High;269
AST002612;Laptop;Dell;Dell ThinkPad9227;28/7/2022;6.9;989.55;29.1;Medium;306.4
AST002613;Desktop;HP;HP Pro4913;11/11/2024;8.7;885.79;1.6;High;251.4
AST002614;Monitor;Dell;Dell 3717;8/8/2024;10;434.16;4.8;High;199.8
AST002615;Laptop;Lenovo;Lenovo 9423;2/6/2021;6.2;810.37;43;Medium;307.7
AST002616;Server;ASUS;ASUS Elite8310;1/5/2022;7.4;2572.77;32;High;1221.6
AST002617;Server;Acer;Acer Elite3935;8/1/2024;8.5;3577.2;11.8;High;1308.8
AST002618;Laptop;Dell;Dell Latitude3395;25/3/2023;9.9;806.27;21.3;High;278
AST002619;Laptop;Dell;Dell Pavilion8921;19/7/2023;8.4;879.64;17.4;High;305.3
AST002620;Laptop;Lenovo;Lenovo ThinkPad1662;3/1/2023;8.9;905.55;23.9;High;326.5
AST002621;Desktop;Acer;Acer Elite8989;20/8/2022;7.3;638.98;28.4;High;263.1
AST002622;Laptop;Apple;Apple Elite2029;9/2/2022;8.7;1118.03;34.7;High;321.6
AST002623;Desktop;Apple;Apple ThinkPad7052;27/2/2021;6.8;717.58;46.1;Medium;268.4
AST002624;Laptop;Lenovo;Lenovo Elite1701;15/11/2023;9.6;942.34;13.5;High;271
AST002625;Laptop;Acer;Acer Pavilion4387;18/8/2022;7.4;873.01;28.4;High;289.3
AST002626;Laptop;Lenovo;Lenovo Latitude6918;10/10/2020;6.3;833.26;50.7;Medium;311.6
AST002627;Laptop;Dell;Dell Inspiron8695;11/11/2024;10;828.17;1.6;High;296.7
AST002628;Desktop;Apple;Apple Inspiron1760;9/5/2021;6.1;755.56;43.8;Medium;268.4
AST002629;Laptop;HP;HP Pro6309;9/5/2020;6.8;732.69;55.7;Medium;272.4
AST002630;Laptop;Apple;Apple Pro9542;25/7/2022;7.1;973.76;29.2;High;313.2
AST002631;Monitor;Dell;Dell Pavilion5480;19/6/2021;8.1;404.51;42.4;High;203.6
AST002632;Desktop;Apple;Apple 5314;14/2/2023;7.2;882.16;22.5;High;239.4
AST002633;Monitor;Dell;Dell Latitude9918;10/5/2020;6.5;339.63;55.7;Medium;198.8
AST002634;Server;Samsung;Samsung Latitude3848;4/8/2022;7.6;2946.18;28.9;High;1279.2
AST002635;Desktop;HP;HP Inspiron7201;4/12/2023;9.9;591.23;12.9;High;253.3
AST002636;Tablet;HP;HP ThinkPad2275;11/3/2022;6.5;449.04;33.7;Medium;162.2
AST002637;Server;Other;Other Latitude5121;3/9/2022;8.4;3278.83;27.9;High;1151.4
AST002638;Desktop;Samsung;Samsung Inspiron4651;19/5/2021;6.6;594.5;43.4;Medium;265.2
AST002639;Desktop;Acer;Acer Latitude7649;7/5/2024;10;683.8;7.8;High;233.8
AST002640;Server;Lenovo;Lenovo ThinkPad6653;22/4/2024;7;3138.07;8.3;High;1208.1
AST002641;Desktop;Dell;Dell Inspiron8898;5/4/2021;8.4;804.02;44.9;High;257.2
AST002642;Smartphone;HP;HP Latitude1108;17/3/2022;6.1;656.79;33.5;Medium;72.3
AST002643;Desktop;ASUS;ASUS Latitude3276;22/3/2022;7.4;579.78;33.3;High;239.7
AST002644;Monitor;HP;HP Inspiron3713;2/6/2022;8.4;312.78;31;High;217.3
AST002645;Monitor;Lenovo;Lenovo Elite2263;16/3/2020;7.1;358.08;57.5;High;187.3
AST002646;Desktop;Dell;Dell Latitude5600;4/3/2022;7.2;809.88;33.9;High;227.9
AST002647;Laptop;Apple;Apple Elite3461;19/8/2020;7.2;875.09;52.4;Medium;324.2
AST002648;Laptop;Dell;Dell Elite3578;25/7/2021;6.6;1008.77;41.2;Medium;326
AST002649;Laptop;Apple;Apple ThinkPad2938;16/8/2022;8;1240.71;28.5;High;277.5
AST002650;Desktop;Lenovo;Lenovo Pavilion4773;11/5/2023;8;641.15;19.7;High;252.9
AST002651;Laptop;HP;HP Inspiron6410;10/3/2023;8.4;1026.5;21.7;High;286.9
AST002652;Laptop;Dell;Dell Pavilion2856;10/4/2023;7.9;883.46;20.7;High;328
AST002653;Laptop;Lenovo;Lenovo Inspiron8844;19/12/2024;8.4;834.87;0.4;High;311.2
AST002654;Monitor;HP;HP Inspiron4452;2/5/2022;9.6;285.17;32;High;215.1
AST002655;Laptop;Other;Other Latitude3641;12/12/2024;9;961.76;0.6;High;283.7
AST002656;Smartphone;HP;HP Pavilion7732;28/11/2022;8.4;626.98;25.1;High;76.4
AST002657;Desktop;HP;HP Pro4992;15/12/2021;7.3;758.21;36.5;High;258.8
AST002658;Laptop;HP;HP Pro3095;19/6/2020;5.9;818.4;54.4;Medium;325.9
AST002659;Laptop;Samsung;Samsung Latitude3639;16/4/2021;7.3;681.81;44.5;High;292.1
AST002660;Tablet;Dell;Dell Elite9399;22/11/2022;7;528.48;25.3;Medium;155.1
AST002661;Laptop;Samsung;Samsung Pro3406;12/4/2021;7.2;951.71;44.6;High;302.9
AST002662;Tablet;Dell;Dell Pro3725;9/3/2021;5.5;532.16;45.8;Medium;158.5
AST002663;Server;HP;HP ThinkPad3949;11/2/2023;7.8;2926.34;22.6;High;1260
AST002664;Desktop;HP;HP Latitude7642;5/6/2024;9.6;869.95;6.9;High;259.8
AST002665;Laptop;HP;HP Latitude1305;7/11/2024;8;1051.41;1.8;High;326.7
AST002666;Tablet;Apple;Apple Pavilion5644;16/7/2023;7.7;477.27;17.5;High;145.8
AST002667;Laptop;Dell;Dell Pro4548;15/8/2023;6.2;994.83;16.6;Medium;300.9
AST002668;Smartphone;Lenovo;Lenovo Inspiron8723;20/10/2023;8.5;609.29;14.4;High;82.1
AST002669;Desktop;Other;Other 8891;1/8/2024;9.4;561.33;5;High;273.5
AST002670;Laptop;ASUS;ASUS Elite4594;7/12/2024;9.4;889.86;0.8;High;307.6
AST002671;Desktop;Other;Other 7730;10/8/2021;6.5;529.35;40.7;Medium;261.2
AST002672;Desktop;Apple;Apple Latitude3338;23/6/2020;8.2;668.02;54.3;High;263.5
AST002673;Tablet;Dell;Dell 3979;2/10/2022;7.6;493.89;27;High;150.7
AST002674;Desktop;HP;HP Latitude9369;28/3/2022;6.4;647.45;33.1;Medium;247.7
AST002675;Desktop;Acer;Acer ThinkPad3747;26/6/2023;9.8;760.13;18.2;High;237.8
AST002676;Server;Apple;Apple Pavilion6614;3/3/2022;6.5;4343.56;34;Medium;1244.4
AST002677;Laptop;Samsung;Samsung Inspiron2127;17/5/2023;9.4;742.43;19.5;High;286
AST002678;Server;Other;Other Elite7196;15/9/2023;8.7;2865.9;15.5;High;1202
AST002679;Laptop;Apple;Apple Inspiron3166;10/4/2023;6.9;972.66;20.7;Medium;321.5
AST002680;Monitor;Dell;Dell Pro1271;6/1/2024;8.2;378.16;11.8;High;198.7
AST002681;Desktop;Lenovo;Lenovo Elite9564;27/12/2022;7.6;530.37;24.1;High;273.8
AST002682;Server;Dell;Dell 9263;16/8/2022;7.6;3290.66;28.5;High;1155.8
AST002683;Desktop;Dell;Dell Pavilion7877;16/4/2020;7.4;694.56;56.5;High;229.9
AST002684;Tablet;Dell;Dell 3450;7/8/2023;8.8;442.28;16.8;High;162.7
AST002685;Laptop;Dell;Dell Latitude2577;16/12/2024;9.2;1017.03;0.5;High;278.7
AST002686;Laptop;Dell;Dell Elite8796;12/9/2023;8.8;789.43;15.6;High;298.7
AST002687;Desktop;Apple;Apple Latitude1639;26/1/2022;8.1;810.72;35.2;High;253
AST002688;Desktop;Dell;Dell 9706;20/9/2023;9.1;579.36;15.4;High;274.9
AST002689;Desktop;Dell;Dell Latitude2925;22/5/2023;7.5;642.95;19.3;High;250.7
AST002690;Server;Acer;Acer Pro8901;22/10/2021;9.6;2810.63;38.3;High;1122.1
AST002691;Laptop;Other;Other Pavilion3135;22/4/2021;5.4;979.63;44.3;Medium;306.9
AST002692;Laptop;Dell;Dell Latitude9835;15/9/2020;6.3;759.74;51.5;Medium;281.4
AST002693;Desktop;HP;HP 1019;27/8/2020;7.5;773.12;52.1;High;259.3
AST002694;Server;Dell;Dell 8069;24/7/2022;7.3;3048.12;29.3;High;1134.4
AST002695;Desktop;Lenovo;Lenovo Latitude7892;25/4/2022;6.3;625.14;32.2;Medium;235.8
AST002696;Monitor;Lenovo;Lenovo ThinkPad1711;5/12/2022;9.9;298.62;24.9;High;196.5
AST002697;Tablet;HP;HP Pavilion9680;4/10/2022;6.2;529.81;26.9;Medium;136.9
AST002698;Laptop;HP;HP Inspiron4759;3/3/2022;6.7;1112.71;34;Medium;321.7
AST002699;Server;HP;HP 8899;21/12/2023;8.8;4131.87;12.4;High;1261.8
AST002700;Server;Dell;Dell 7246;6/1/2022;8.5;3371.37;35.8;High;1191.8
AST002701;Laptop;Dell;Dell ThinkPad2600;27/6/2023;8.4;990.94;18.2;High;312.4
AST002702;Monitor;Lenovo;Lenovo Inspiron3193;3/2/2023;8.5;387.17;22.9;High;198.3
AST002703;Desktop;HP;HP ThinkPad8817;21/4/2023;7.6;607.11;20.4;High;257.4
AST002704;Desktop;Dell;Dell 4809;26/9/2023;8.8;811.44;15.2;High;248.3
AST002705;Desktop;Dell;Dell 2373;14/3/2023;8.5;848.61;21.6;High;272.1
AST002706;Laptop;Dell;Dell ThinkPad9908;22/3/2023;6;988.43;21.4;Medium;305.7
AST002707;Desktop;Dell;Dell Inspiron5223;9/12/2021;8;577.64;36.7;High;243.6
AST002708;Tablet;ASUS;ASUS Elite1089;12/6/2023;7.9;479.91;18.7;High;152.5
AST002709;Laptop;Apple;Apple Pavilion1116;19/8/2022;9.4;893.42;28.4;High;302.9
AST002710;Desktop;Dell;Dell Latitude9561;16/4/2021;8.1;546.61;44.5;High;255.5
AST002711;Server;Acer;Acer Pro9515;16/9/2022;8.2;3761.01;27.5;High;1154.5
AST002712;Laptop;Dell;Dell Pro7144;22/10/2021;6.4;996.8;38.3;Medium;312.9
AST002713;Laptop;HP;HP Pavilion4365;17/5/2020;5.3;985.49;55.5;Medium;277.2
AST002714;Laptop;Samsung;Samsung Pavilion6175;7/10/2022;7.8;1013.99;26.8;High;306.6
AST002715;Desktop;Apple;Apple Inspiron6935;9/4/2021;7.6;753.12;44.7;High;273.5
AST002716;Desktop;HP;HP Pro3535;21/8/2023;8.9;835.41;16.4;High;250.6
AST002717;Tablet;HP;HP Inspiron5155;6/4/2021;5;391.33;44.8;Medium;143.5
AST002718;Laptop;Dell;Dell ThinkPad9783;4/9/2021;6.4;937.49;39.9;Medium;288.1
AST002719;Desktop;Acer;Acer Inspiron6990;7/12/2023;8.8;588.02;12.8;High;262.4
AST002720;Desktop;Lenovo;Lenovo Latitude5514;26/3/2021;7.7;509.9;45.2;High;268.7
AST002721;Desktop;HP;HP Pavilion7511;10/5/2021;7.4;815.31;43.7;High;233.4
AST002722;Laptop;Dell;Dell 4337;14/4/2022;8;775.45;32.6;High;303.4
AST002723;Desktop;Dell;Dell Inspiron8904;4/9/2023;9.4;823.32;15.9;High;260.9
AST002724;Laptop;Lenovo;Lenovo Elite7065;19/1/2022;8.5;930.59;35.4;High;272.6
AST002725;Monitor;Acer;Acer Latitude8925;3/10/2021;6.7;300.57;38.9;Medium;214.9
AST002726;Smartphone;Dell;Dell ThinkPad6024;21/12/2023;9.4;712.83;12.4;High;85.7
AST002727;Server;Samsung;Samsung Latitude6641;24/5/2024;10;3708.65;7.3;High;1254.4
AST002728;Laptop;Dell;Dell 7522;13/4/2023;8.6;1070.68;20.6;High;282.1
AST002729;Desktop;Lenovo;Lenovo Pavilion3262;15/3/2023;8.9;553.23;21.6;High;268.5
AST002730;Desktop;Acer;Acer 2951;16/10/2022;7.9;657.74;26.5;High;260.6
AST002731;Desktop;Samsung;Samsung Pavilion4764;13/10/2021;7.6;732.34;38.6;High;236.6
AST002732;Laptop;Lenovo;Lenovo Inspiron3650;2/4/2022;7.4;925.6;33;High;276.3
AST002733;Monitor;Apple;Apple Pro4513;17/1/2020;6.4;456.05;59.5;Medium;191.8
AST002734;Monitor;Lenovo;Lenovo Latitude7562;9/10/2021;8.2;249.45;38.7;High;194.7
AST002735;Server;HP;HP 6544;19/1/2020;6.8;3777.22;59.4;Medium;1090.8
AST002736;Desktop;Dell;Dell 1852;22/12/2020;6.8;717.48;48.3;Medium;269.7
AST002737;Tablet;Lenovo;Lenovo Elite7375;16/1/2023;8.3;480.45;23.5;High;144.7
AST002738;Server;Dell;Dell Pavilion1086;26/6/2024;10;3222.24;6.2;High;1297.2
AST002739;Laptop;Dell;Dell 2492;24/10/2020;6.4;947.4;50.2;Medium;310
AST002740;Laptop;Dell;Dell 3381;20/10/2021;6.5;777.14;38.4;Medium;323
